"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
1.936735175E2,2.906036377E1,8.468627930E0,-2.006835938E1
1.936934760E2,3.195800781E1,8.479309082E0,-1.864318848E1
1.937134955E2,3.193817139E1,4.997253418E0,-1.859588623E1
1.937334845E2,2.975463867E1,4.293823242E0,-2.001190186E1
1.937534430E2,3.049316406E1,4.293823242E0,-1.858520508E1
1.937734625E2,3.076477051E1,3.520202637E0,-2.150726318E1
1.937934210E2,2.859039307E1,4.211425781E0,-2.294311523E1
1.938137457E2,2.933044434E1,5.850219727E0,-2.409362793E1
1.938335516E2,2.720031738E1,5.133056641E0,-2.122344971E1
1.938534491E2,2.934417725E1,5.148315430E0,-2.265625000E1
1.938733771E2,2.860565186E1,5.149841309E0,-2.408294678E1
1.938933661E2,2.716674805E1,3.747558594E0,-2.334899902E1
1.939133551E2,2.864074707E1,5.140686035E0,-2.122650146E1
1.939333441E2,2.937011719E1,5.142211914E0,-2.051239014E1
1.939533331E2,2.864074707E1,5.140686035E0,-2.122650146E1
1.939736578E2,2.937011719E1,7.933044434E0,-2.197875977E1
1.939935248E2,2.791595459E1,7.231140137E0,-2.268218994E1
1.940133307E2,2.577209473E1,1.000518799E1,-2.271728516E1
1.940333197E2,2.649688721E1,1.070556641E1,-2.272644043E1
1.940533087E2,2.578582764E1,1.209411621E1,-2.274475098E1
1.940732977E2,2.869262695E1,1.489257812E1,-2.207183838E1
1.940932562E2,2.727355957E1,1.697235107E1,-2.138366699E1
1.941132453E2,2.950897217E1,2.021179199E1,-2.204895020E1
1.941332343E2,3.005981445E1,1.393127441E1,-2.003784180E1
1.941535285E2,2.868041992E1,1.669769287E1,-1.650238037E1
1.941732428E2,2.869720459E1,1.808776855E1,-1.580657959E1
1.941932318E2,2.510833740E1,2.015838623E1,-1.582946777E1
1.942131903E2,2.654876709E1,2.016601562E1,-1.583099365E1
1.942331793E2,2.584533691E1,2.294769287E1,-1.586761475E1
1.942531683E2,2.440948486E1,2.363739014E1,-1.587524414E1
1.942731574E2,2.370605469E1,2.502441406E1,-1.517944336E1
1.942931464E2,1.936798096E1,2.500610352E1,-1.660308838E1
1.943135016E2,2.079467773E1,2.431945801E1,-1.730957031E1
1.943331549E2,2.082061768E1,2.570800781E1,-1.589965820E1
1.943531745E2,1.861267090E1,2.501220703E1,-1.945953369E1
1.943731305E2,1.863403320E1,2.570343018E1,-1.803894043E1
1.943930890E2,1.719360352E1,2.569732666E1,-1.803741455E1
1.944130780E2,1.650390625E1,2.638244629E1,-1.590270996E1
1.944330670E2,1.865081787E1,2.569885254E1,-1.661071777E1
1.944530560E2,2.387542725E1,2.577819824E1,-1.704254150E1
1.944733808E2,2.246551514E1,2.646026611E1,-1.490631104E1
1.944931867E2,2.460784912E1,2.508087158E1,-1.560516357E1
1.945130231E2,2.530212402E1,2.509155273E1,-1.774902344E1
1.945330121E2,2.387542725E1,2.577819824E1,-1.704254150E1
1.945530011E2,2.459564209E1,2.578277588E1,-1.704254150E1
1.945730512E2,2.460479736E1,2.298889160E1,-1.486206055E1
1.945929791E2,2.819213867E1,2.370910645E1,-1.630554199E1
1.946129682E2,2.747650146E1,2.440185547E1,-1.631317139E1
1.946333234E2,2.745056152E1,2.301330566E1,-1.772308350E1
1.946531903E2,2.816314697E1,2.162475586E1,-1.770629883E1
1.946729352E2,2.744140625E1,2.301635742E1,-1.843872070E1
1.946929242E2,2.815856934E1,2.092895508E1,-1.769714355E1
1.947129132E2,2.887420654E1,2.023620605E1,-1.768798828E1
1.947329022E2,2.959899902E1,1.954040527E1,-1.696472168E1
1.947528912E2,2.958984375E1,2.093811035E1,-1.841278076E1
1.947728803E2,2.436218262E1,2.357330322E1,-1.971740723E1
1.947928693E2,2.315673828E1,2.359619141E1,-1.971893311E1
1.948131635E2,2.314300537E1,2.290191650E1,-2.042388916E1
1.948328473E2,2.458801270E1,2.221069336E1,-1.970214844E1
1.948528363E2,2.391204834E1,2.079925537E1,-1.539611816E1
1.948728253E2,2.680511475E1,2.429962158E1,-1.616058350E1
1.948928143E2,2.685852051E1,2.428436279E1,-1.187438965E1
1.949128034E2,2.614135742E1,2.497711182E1,-1.188201904E1
1.949328229E2,2.760772705E1,2.637329102E1,-1.047515869E1
1.949527814E2,2.615051270E1,2.497558594E1,-1.116790771E1
1.949731671E2,2.831573486E1,2.568206787E1,-1.118011475E1
1.949928510E2,2.683105469E1,2.429199219E1,-1.401672363E1
1.950127789E2,2.823333740E1,2.082214355E1,-1.540069580E1
1.950327680E2,2.606048584E1,2.011718750E1,-1.610260010E1
1.950527265E2,2.819976807E1,1.943664551E1,-1.752471924E1
1.950727155E2,2.823333740E1,2.082214355E1,-1.540069580E1
1.950927045E2,2.821655273E1,1.943206787E1,-1.609649658E1
1.951126935E2,2.711944580E1,1.814575195E1,-2.116851807E1
1.951330182E2,2.714080811E1,2.023315430E1,-2.048187256E1
1.951527936E2,2.640686035E1,1.953430176E1,-2.118530273E1
1.951726605E2,2.713623047E1,1.953582764E1,-2.047271729E1
1.951926495E2,2.567749023E1,2.092895508E1,-2.263183594E1
1.952126996E2,2.713928223E1,2.162780762E1,-2.121429443E1
1.952326276E2,2.356872559E1,2.229919434E1,-1.907653809E1
1.952526166E2,2.429809570E1,2.369537354E1,-1.909637451E1
1.952726056E2,2.286224365E1,2.438354492E1,-1.910400391E1
1.952929608E2,2.285308838E1,2.438659668E1,-1.981811523E1
1.953128278E2,2.427978516E1,2.509460449E1,-2.125854492E1
1.953325726E2,2.356414795E1,2.299804688E1,-1.979980469E1
1.953525922E2,2.280578613E1,2.230682373E1,-2.264709473E1
1.953725812E2,2.211914062E1,2.368927002E1,-2.052154541E1
1.953925397E2,2.281341553E1,2.369995117E1,-2.266540527E1
1.954125287E2,2.496948242E1,2.440948486E1,-2.339324951E1
1.954325177E2,2.498321533E1,2.231292725E1,-2.122192383E1
1.954525067E2,2.967224121E1,2.065582275E1,-1.891021729E1
1.954728009E2,2.896423340E1,1.995086670E1,-1.747131348E1
1.954925153E2,2.966766357E1,1.995849609E1,-1.890106201E1
1.955125043E2,2.967681885E1,1.995697021E1,-1.818695068E1
1.955324628E2,2.968444824E1,2.134857178E1,-1.820526123E1
1.955524518E2,3.038787842E1,1.856689453E1,-1.816864014E1
1.955724408E2,3.112945557E1,1.926269531E1,-1.675109863E1
1.955924298E2,3.042755127E1,2.064971924E1,-1.605377197E1
1.956124188E2,3.117675781E1,2.134246826E1,-1.392211914E1
1.956328046E2,3.117370605E1,2.204132080E1,-1.464538574E1
1.956524884E2,3.192749023E1,2.203521729E1,-1.178894043E1
1.956724164E2,3.193664551E1,2.482299805E1,-1.253967285E1
1.956924054E2,3.046112061E1,2.342987061E1,-1.466369629E1
1.957123639E2,3.119964600E1,2.342987061E1,-1.323547363E1
1.957323529E2,2.914123535E1,2.365875244E1,-1.489105225E1
1.957523419E2,2.914581299E1,2.156524658E1,-1.343383789E1
1.957723309E2,3.056945801E1,1.878662109E1,-1.339874268E1
1.957926862E2,3.348999023E1,1.749420166E1,-1.882019043E1
1.958124921E2,3.276519775E1,1.958465576E1,-2.027587891E1
1.958323285E2,3.348541260E1,1.958923340E1,-2.027587891E1
1.958523175E2,2.917633057E1,1.886596680E1,-1.883239746E1
1.958723370E2,3.057861328E1,1.818542480E1,-2.168273926E1
1.958922650E2,2.914276123E1,2.026977539E1,-2.242279053E1
1.959122540E2,2.916412354E1,2.096099854E1,-2.100372314E1
1.959322431E2,2.846984863E1,2.234649658E1,-1.959381104E1
1.959525678E2,2.846069336E1,2.234802246E1,-2.030792236E1
1.959725263E2,2.703704834E1,2.233581543E1,-1.887664795E1
1.959932477E2,2.846069336E1,2.374420166E1,-2.104034424E1
1.960122296E2,2.778320312E1,2.512359619E1,-1.820068359E1
1.960321881E2,2.919464111E1,2.304687500E1,-1.960296631E1
1.960521771E2,2.891998291E1,2.748870850E1,-1.543121338E1
1.960721967E2,2.890319824E1,2.749328613E1,-1.685943604E1
1.960921552E2,3.036041260E1,2.610015869E1,-1.470031738E1
1.961121442E2,2.796630859E1,3.082275391E1,-1.679382324E1
1.961324689E2,3.336944580E1,2.462768555E1,-1.826324463E1
1.961521527E2,3.336486816E1,2.393035889E1,-1.825408936E1
1.961721417E2,3.335723877E1,2.253875732E1,-1.823425293E1
1.961921002E2,3.552246094E1,2.324523926E1,-1.824645996E1
1.962121198E2,3.481903076E1,2.463226318E1,-1.755065918E1
1.962320783E2,3.412933350E1,2.531738281E1,-1.541595459E1
1.962520673E2,3.341674805E1,2.531127930E1,-1.470031738E1
1.962720563E2,3.417663574E1,2.600250244E1,-1.185302734E1
1.962924420E2,3.563385010E1,2.600555420E1,-1.042633057E1
1.963120648E2,3.129119873E1,2.668609619E1,-1.257324219E1
1.963320233E2,3.273620605E1,2.739105225E1,-1.258392334E1
1.963520734E2,3.199005127E1,2.599792480E1,-1.399383545E1
1.963720319E2,3.156127930E1,2.694854736E1,-1.331481934E1
1.963919904E2,3.224334717E1,2.347564697E1,-1.469726562E1
1.964119794E2,3.657836914E1,2.140045166E1,-1.253204346E1
1.964319684E2,3.367004395E1,2.278900146E1,-1.540374756E1
1.964522931E2,3.497314453E1,2.048034668E1,-1.471557617E1
1.964721295E2,3.498535156E1,2.117462158E1,-1.401062012E1
1.964919965E2,3.494720459E1,2.188262939E1,-1.759185791E1
1.965119245E2,3.712005615E1,2.258911133E1,-1.688842773E1
1.965319135E2,3.709869385E1,2.189636230E1,-1.830749512E1
1.965519025E2,3.495025635E1,2.257995605E1,-1.760101318E1
1.965718915E2,3.427429199E1,2.395935059E1,-1.476135254E1
1.965918805E2,3.428192139E1,2.395629883E1,-1.404724121E1
1.966122052E2,3.281555176E1,2.535247803E1,-1.692047119E1
1.966321027E2,3.137054443E1,2.464752197E1,-1.690979004E1
1.966519086E2,3.206939697E1,2.395935059E1,-1.833038330E1
1.966718366E2,3.278503418E1,2.466278076E1,-1.905517578E1
1.966918256E2,3.012390137E1,2.575836182E1,-1.536254883E1
1.967118146E2,3.082733154E1,2.576751709E1,-1.679229736E1
1.967318036E2,3.086242676E1,2.575836182E1,-1.393432617E1
1.967517926E2,3.227233887E1,2.368011475E1,-1.533660889E1
1.967717816E2,3.516235352E1,2.369384766E1,-1.462554932E1
1.967920758E2,3.556823730E1,2.476043701E1,-1.534729004E1
1.968117902E2,3.633117676E1,2.754364014E1,-1.324310303E1
1.968317487E2,3.634490967E1,2.544708252E1,-1.107177734E1
1.968517377E2,3.635253906E1,2.823486328E1,-1.182403564E1
1.968717267E2,3.421783447E1,2.961120605E1,-1.041107178E1
1.968917157E2,3.351898193E1,3.169555664E1,-9.722900391E0
1.969117047E2,3.282470703E1,3.168487549E1,-7.579040527E0
1.969317243E2,3.282470703E1,3.168487549E1,-7.579040527E0
1.969521100E2,3.281707764E1,3.168640137E1,-8.293151855E0
1.969717328E2,3.209533691E1,3.447265625E1,-9.759521484E0
1.969916913E2,3.279876709E1,3.308715820E1,-1.045532227E1
1.970117108E2,3.236694336E1,3.154144287E1,-1.072845459E1
1.970316388E2,3.381958008E1,3.084716797E1,-9.292602539E0
1.970516583E2,3.450622559E1,2.946472168E1,-1.141815186E1
1.970716474E2,3.523864746E1,2.876739502E1,-9.980773926E0
1.970916058E2,3.306579590E1,2.806243896E1,-1.068267822E1
1.971119306E2,3.306579590E1,2.945861816E1,-1.141662598E1
1.971317365E2,3.178863525E1,3.104858398E1,-1.192626953E1
1.971516034E2,3.177032471E1,2.965850830E1,-1.262207031E1
1.971715619E2,3.104095459E1,3.105163574E1,-1.406860352E1
1.971915509E2,3.032531738E1,2.895507812E1,-1.260986328E1
1.972115704E2,3.105926514E1,3.104705811E1,-1.263885498E1
1.972315289E2,2.749176025E1,3.241424561E1,-1.051025391E1
1.972515180E2,2.821197510E1,3.241882324E1,-1.051177979E1
1.972718732E2,2.747039795E1,3.311767578E1,-1.266326904E1
1.972917706E2,2.822570801E1,3.311309814E1,-9.806823730E0
1.973114850E2,2.678527832E1,3.450012207E1,-1.053771973E1
1.973315045E2,2.419738770E1,3.409423828E1,-1.040496826E1
1.973514630E2,2.491760254E1,3.688812256E1,-1.187286377E1
1.973714520E2,2.421112061E1,3.757781982E1,-1.116638184E1
1.973914411E2,2.420654297E1,3.827667236E1,-1.188964844E1
1.974114301E2,2.424011230E1,3.966217041E1,-9.765625000E0
1.974314191E2,2.423706055E1,3.896636963E1,-9.756469727E0
1.974517133E2,2.179565430E1,4.098968506E1,-1.075897217E1
1.974714276E2,2.466583252E1,3.375854492E1,-1.170196533E1
1.974913861E2,2.613220215E1,3.654937744E1,-1.102600098E1
1.975114057E2,2.685241699E1,3.655395508E1,-1.102752686E1
1.975313641E2,2.686614990E1,3.445739746E1,-8.856201172E0
1.975513532E2,2.396240234E1,3.654174805E1,-1.173858643E1
1.975713422E2,2.471771240E1,3.793029785E1,-9.614562988E0
1.975913312E2,2.395477295E1,3.654327393E1,-1.245269775E1
1.976117169E2,2.466583252E1,3.654937744E1,-1.316833496E1
1.976314313E2,2.683563232E1,3.655853271E1,-1.245574951E1
1.976513287E2,2.470703125E1,4.154510498E1,-1.203918457E1
1.976713178E2,2.613067627E1,3.876800537E1,-1.200408936E1
1.976913068E2,2.468566895E1,3.806304932E1,-1.199340820E1
1.977112653E2,2.609100342E1,3.668518066E1,-1.411895752E1
1.977312543E2,2.684173584E1,3.877410889E1,-1.271972656E1
1.977512433E2,2.467193604E1,3.876495361E1,-1.343078613E1
1.977715680E2,2.684631348E1,3.667907715E1,-1.126251221E1
1.977914044E2,2.726287842E1,3.373565674E1,-1.302490234E1
1.978112409E2,2.726287842E1,3.373565674E1,-1.302490234E1
1.978312299E2,2.726287842E1,3.373565674E1,-1.302490234E1
1.978511884E2,2.726287842E1,3.373565674E1,-1.302490234E1
1.978711774E2,3.083496094E1,3.027496338E1,-1.369781494E1
1.978911664E2,3.084716797E1,2.957305908E1,-1.225891113E1
1.979111554E2,3.296508789E1,2.680664062E1,-1.436767578E1
1.979315106E2,3.225402832E1,2.680053711E1,-1.365203857E1
1.979513471E2,3.223266602E1,2.471313477E1,-1.433868408E1
1.979712140E2,3.285369873E1,2.322845459E1,-1.464538574E1
1.979911115E2,3.210296631E1,2.253570557E1,-1.677703857E1
1.980111005E2,3.355255127E1,2.254028320E1,-1.606445312E1
1.980310895E2,3.350524902E1,1.767120361E1,-1.742858887E1
1.980510785E2,3.426513672E1,1.836090088E1,-1.458129883E1
1.980710980E2,3.712463379E1,1.768493652E1,-1.600341797E1
1.980910565E2,3.566284180E1,1.558990479E1,-1.668853760E1
1.981113812E2,3.638763428E1,1.489562988E1,-1.596527100E1
1.981310956E2,3.569641113E1,1.741180420E1,-1.667633057E1
1.981510541E2,3.497314453E1,1.810607910E1,-1.739959717E1
1.981710126E2,3.425598145E1,1.879882812E1,-1.740722656E1
1.981910016E2,3.426055908E1,1.949615479E1,-1.741638184E1
1.982109906E2,3.430480957E1,1.948394775E1,-1.384429932E1
1.982309796E2,3.575286865E1,2.227935791E1,-1.459808350E1
1.982509686E2,3.504180908E1,2.366790771E1,-1.461639404E1
1.982713544E2,3.147430420E1,2.782592773E1,-1.395416260E1
1.982910382E2,2.706146240E1,3.313140869E1,-9.783935547E0
1.983109662E2,2.637023926E1,3.521118164E1,-8.381652832E0
1.983309552E2,2.353668213E1,3.867187500E1,-6.282043457E0
1.983509442E2,1.999206543E1,4.212646484E1,-3.466796875E0
1.983709332E2,1.856384277E1,4.281311035E1,-2.760314941E0
1.983908917E2,1.568298340E1,4.419250488E1,-3.489685059E0
1.984108808E2,1.210327148E1,4.626159668E1,-2.798461914E0
1.984312055E2,1.211242676E1,4.765472412E1,-2.816772461E0
1.984510419E2,1.279754639E1,4.627227783E1,-4.942321777E0
1.984709088E2,1.176452637E1,4.463348389E1,-8.587646484E0
1.984908368E2,1.182098389E1,4.671173096E1,-5.044555664E0
1.985108258E2,1.181640625E1,4.601440430E1,-5.035400391E0
1.985308148E2,1.112670898E1,4.670104980E1,-2.900695801E0
1.985508038E2,1.255950928E1,4.531555176E1,-2.883911133E0
1.985707929E2,1.475524902E1,4.531707764E1,-2.899169922E-2
1.985911481E2,1.404266357E1,4.531097412E1,6.866455078E-1
1.986110150E2,1.904144287E1,3.154602051E1,2.366638184E0
1.986307599E2,1.904144287E1,3.154602051E1,2.366638184E0
1.986508405E2,2.051239014E1,3.224182129E1,4.498291016E0
1.986707379E2,1.620025635E1,3.221740723E1,5.218505859E0
1.986907269E2,1.623992920E1,3.150939941E1,8.799743652E0
1.987107160E2,1.551513672E1,3.220520020E1,8.076477051E0
1.987307050E2,1.336212158E1,3.219146729E1,8.793640137E0
1.987506940E2,1.193084717E1,3.218078613E1,9.509277344E0
1.987710187E2,9.014892578E0,2.938537598E1,8.122253418E0
1.987907025E2,9.529113770E0,3.701324463E1,1.420288086E1
1.988106610E2,8.764648438E0,3.841552734E1,9.898376465E0
1.988306500E2,1.092681885E1,3.842773438E1,9.896850586E0
1.988506391E2,1.160736084E1,3.774414062E1,7.048034668E0
1.988706281E2,1.233215332E1,3.844451904E1,7.037353516E0
1.988906171E2,1.376800537E1,3.775482178E1,7.044982910E0
1.989106061E2,1.376800537E1,3.915100098E1,6.311035156E0
1.989310224E2,7.827758789E0,4.344787598E1,7.492065430E-1
1.989506757E2,9.957885742E0,4.276885986E1,-1.387023926E0
1.989705731E2,9.216308594E0,4.346923828E1,-3.538513184E0
1.989905621E2,1.137695312E1,4.208526611E1,-2.809143066E0
1.990105512E2,1.136322021E1,4.418182373E1,-4.980468750E0
1.990305402E2,1.277923584E1,4.140472412E1,-5.659484863E0
1.990505292E2,1.420135498E1,4.141693115E1,-7.089233398E0
1.990705182E2,1.851043701E1,4.074554443E1,-7.800292969E0
1.990908734E2,1.848449707E1,3.935699463E1,-9.210205078E0
1.991106793E2,1.994171143E1,3.936004639E1,-7.781982422E0
1.991305158E2,2.942199707E1,3.557128906E1,-5.656433105E0
1.991504743E2,3.373107910E1,3.350524902E1,-5.633544922E0
1.991704633E2,3.300628662E1,3.280487061E1,-5.624389648E0
1.991904523E2,3.588867188E1,3.142395020E1,-4.893493652E0
1.992104718E2,3.517303467E1,2.932586670E1,-3.436279297E0
1.992304303E2,3.874816895E1,2.795715332E1,-4.850769043E0
1.992508161E2,2.965240479E1,2.492218018E1,1.556396484E0
1.992706525E2,3.179168701E1,2.284698486E1,8.682250977E-1
1.992903974E2,3.464660645E1,2.147369385E1,-5.462646484E-1
1.993104169E2,3.393859863E1,2.076873779E1,8.941650391E-1
1.993304059E2,3.321075439E1,1.937103271E1,9.124755859E-1
1.993503644E2,3.321838379E1,2.076416016E1,8.941650391E-1
1.993703534E2,3.610382080E1,2.008056641E1,1.614379883E0
1.993903424E2,3.396606445E1,2.076110840E1,3.036499023E0
1.994103314E2,3.322753906E1,2.215728760E1,8.758544922E-1
1.994306561E2,3.251190186E1,2.145538330E1,1.600646973E0
1.994503400E2,3.324890137E1,2.424468994E1,1.562500000E0
1.994702985E2,2.789306641E1,2.889556885E1,3.512573242E0
1.994903180E2,2.644348145E1,2.889099121E1,2.799987793E0
1.995103070E2,2.648315430E1,3.236846924E1,4.182434082E0
1.995302655E2,2.360534668E1,3.444519043E1,3.442382812E0
1.995502545E2,2.221679688E1,3.442382812E1,7.731628418E0
1.995702435E2,2.161865234E1,4.007720947E1,6.027221680E-1
1.995906598E2,1.661529541E1,4.213409424E1,2.723693848E0
1.996103436E2,1.376495361E1,4.420318604E1,4.127502441E0
1.996302411E2,1.375579834E1,4.420623779E1,3.413391113E0
1.996502606E2,1.018829346E1,4.557342529E1,5.541992188E0
1.996701886E2,9.442138672E0,4.557647705E1,3.401184082E0
1.996901776E2,9.442138672E0,4.557647705E1,3.401184082E0
1.997101666E2,9.442138672E0,4.557647705E1,3.401184082E0
1.997301557E2,8.036804199E0,4.555969238E1,6.259155273E0
1.997504804E2,9.490966797E0,4.626159668E1,6.962585449E0
1.997703168E2,1.095275879E1,4.556427002E1,9.114074707E0
1.997901837E2,1.165618896E1,4.557342529E1,7.684326172E0
1.998101117E2,1.472015381E1,3.464813232E1,1.021270752E1
1.998301007E2,1.544799805E1,3.464965820E1,1.092681885E1
1.998500897E2,1.618652344E1,3.464813232E1,1.235504150E1
1.998700787E2,1.473236084E1,3.534240723E1,1.091766357E1
1.998900678E2,1.305084229E1,3.564147949E1,1.013946533E1
1.999104230E2,1.233825684E1,3.703155518E1,1.012115479E1
1.999303204E2,1.233520508E1,3.493957520E1,1.086425781E1
1.999500348E2,1.089324951E1,3.493194580E1,1.086578369E1
1.999700238E2,9.466552734E0,3.701324463E1,1.083984375E1
1.999900128E2,1.091613770E1,3.562316895E1,1.228485107E1
2.000100018E2,1.019134521E1,3.492279053E1,1.229553223E1
2.000299909E2,9.483337402E0,3.700866699E1,1.226806641E1
2.000500104E2,9.492492676E0,3.561096191E1,1.371612549E1
2.000699994E2,1.092834473E1,3.631744385E1,1.298980713E1
2.000903241E2,8.030700684E0,3.491210938E1,1.229858398E1
2.001099774E2,1.092376709E1,3.562164307E1,1.299896240E1
2.001299970E2,7.305908203E0,3.730773926E1,1.197967529E1
2.001499249E2,7.287597656E0,3.591613770E1,1.128540039E1
2.001699140E2,8.021545410E0,3.521881104E1,1.272125244E1
2.001899030E2,8.720397949E0,3.592681885E1,1.056823730E1
2.002098920E2,1.322631836E1,3.826599121E1,1.110382080E1
2.002298810E2,1.612548828E1,3.827667236E1,1.252899170E1
2.002502973E2,1.608123779E1,3.549804688E1,1.042327881E1
2.002699506E2,1.970977783E1,3.550872803E1,1.256256104E1
2.002898480E2,1.899261475E1,3.480682373E1,1.328582764E1
2.003098981E2,2.111511230E1,3.273620605E1,1.116943359E1
2.003298261E2,2.255554199E1,3.134765625E1,1.190032959E1
2.003498151E2,2.255554199E1,2.995300293E1,1.263275146E1
2.003698346E2,2.756805420E1,2.789459229E1,1.122589111E1
2.003897931E2,2.755889893E1,2.510528564E1,1.197814941E1
2.004101178E2,2.971649170E1,2.581634521E1,1.125183105E1
2.004299542E2,3.042755127E1,2.303161621E1,1.200256348E1
2.004497907E2,3.042755127E1,2.163696289E1,1.273498535E1
2.004697492E2,2.903900146E1,1.884002686E1,1.378936768E1
2.004897382E2,2.977600098E1,1.744384766E1,1.595001221E1
2.005097272E2,2.975006104E1,1.745147705E1,1.380767822E1
2.005297162E2,2.485961914E1,2.232666016E1,1.276092529E1
2.005497052E2,2.630004883E1,2.233428955E1,1.275787354E1
2.005700910E2,2.701568604E1,2.164154053E1,1.276702881E1
2.005899579E2,2.774505615E1,2.164306641E1,1.348114014E1
2.006097028E2,2.629547119E1,2.163696289E1,1.276855469E1
2.006296613E2,2.628326416E1,2.094421387E1,1.206359863E1
2.006497113E2,2.774505615E1,2.024688721E1,1.421356201E1
2.006696393E2,2.557983398E1,2.093505859E1,1.349182129E1
2.006896283E2,2.559204102E1,2.302398682E1,1.346435547E1
2.007096173E2,2.415161133E1,2.441253662E1,1.273345947E1
2.007296063E2,2.486877441E1,2.371978760E1,1.274108887E1
2.007499616E2,2.630462646E1,2.442626953E1,1.201629639E1
2.007695844E2,2.488098145E1,2.580871582E1,1.271362305E1
2.007896039E2,2.346649170E1,2.579345703E1,1.485900879E1
2.008095624E2,2.365417480E1,2.411956787E1,1.399230957E1
2.008295514E2,2.299041748E1,2.479858398E1,1.826934814E1
2.008495404E2,2.608947754E1,1.880950928E1,2.090759277E1
2.008695294E2,2.322998047E1,1.809082031E1,2.306365967E1
2.008895184E2,2.182464600E1,1.946868896E1,2.519073486E1
2.009099347E2,2.039642334E1,2.015533447E1,2.589721680E1
2.009296185E2,1.825714111E1,2.223205566E1,2.658538818E1
2.009495160E2,1.825256348E1,2.293090820E1,2.586212158E1
2.009694745E2,1.751098633E1,2.223510742E1,2.444458008E1
