"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
1.870771335E2,3.301086426E1,-2.035980225E1,1.764984131E1
1.870972141E2,3.716888428E1,-2.086791992E1,1.496276855E1
1.871171421E2,3.500366211E1,-2.157592773E1,1.497497559E1
1.871371616E2,3.788452148E1,-2.016601562E1,1.423797607E1
1.871570896E2,3.936004639E1,-1.877288818E1,1.636047363E1
1.871770786E2,4.005432129E1,-1.736602783E1,1.348419189E1
1.871970676E2,4.149017334E1,-1.945037842E1,1.422424316E1
1.872173923E2,4.223175049E1,-1.596527100E1,1.417694092E1
1.872370762E2,4.294738770E1,-1.386718750E1,1.271972656E1
1.872570957E2,4.512634277E1,-1.107025146E1,1.267852783E1
1.872770237E2,4.440460205E1,-9.678649902E0,1.194763184E1
1.872970127E2,4.659576416E1,-6.187438965E0,1.261138916E1
1.873170017E2,4.660034180E1,-5.491638184E0,1.260223389E1
1.873369907E2,4.732055664E1,-4.092407227E0,1.186828613E1
1.873569797E2,4.660797119E1,-1.307678223E0,1.111755371E1
1.873773350E2,4.948883057E1,-1.292419434E0,1.111450195E1
1.873970798E2,4.805755615E1,2.882385254E0,9.631347656E0
1.874170383E2,4.053344727E1,-6.738281250E0,9.863281250E0
1.874369663E2,4.127502441E1,-3.253173828E0,9.815979004E0
1.874569248E2,4.131011963E1,-1.867675781E0,1.194000244E1
1.874769138E2,4.128417969E1,-1.860046387E0,9.796142578E0
1.874969028E2,4.056396484E1,-4.684448242E-1,9.063720703E0
1.875168918E2,4.058532715E1,1.618957520E0,9.750366211E0
1.875372166E2,4.056701660E1,2.288818359E-1,9.054565430E0
1.875570415E2,3.989868164E1,2.999877930E0,1.187591553E1
1.875768779E2,4.060668945E1,2.310180664E0,1.116943359E1
1.875968669E2,3.914947510E1,9.124755859E-1,1.047668457E1
1.876168865E2,3.841552734E1,1.609802246E0,9.039306641E0
1.876368755E2,3.914031982E1,9.155273438E-1,9.762573242E0
1.876568340E2,3.988189697E1,2.151489258E-1,1.191406250E1
1.876768230E2,4.058990479E1,-4.760742188E-1,1.120758057E1
1.876971782E2,4.058532715E1,-1.171875000E0,1.121673584E1
1.877170452E2,3.987884521E1,-1.876831055E0,1.265563965E1
1.877368511E2,3.912811279E1,-2.569580078E0,1.052246094E1
1.877568096E2,4.583129883E1,-5.538940430E-1,1.171112061E1
1.877767986E2,4.585723877E1,8.331298828E-1,1.312103271E1
1.877967571E2,4.728088379E1,-1.943969727E0,1.315612793E1
1.878167461E2,4.436645508E1,-6.135559082E0,1.250152588E1
1.878367351E2,4.581604004E1,-6.130981445E0,1.321411133E1
1.878567241E2,4.365081787E1,-9.628295898E0,1.469268799E1
1.878769878E2,4.436645508E1,-8.926391602E0,1.396789551E1
1.878967021E2,4.506530762E1,-1.100921631E1,1.328125000E1
1.879166912E2,4.289245605E1,-1.450500488E1,1.404418945E1
1.879367107E2,4.144287109E1,-1.730041504E1,1.479797363E1
1.879566997E2,4.003295898E1,-1.801452637E1,1.766662598E1
1.879766582E2,3.928222656E1,-2.010192871E1,1.626739502E1
1.879966777E2,3.856658936E1,-2.080535889E1,1.699218750E1
1.880166362E2,3.780822754E1,-2.428588867E1,1.560974121E1
1.880369914E2,3.637542725E1,-2.290039062E1,1.559295654E1
1.880566142E2,3.711395264E1,-2.290191650E1,1.702117920E1
1.880766338E2,3.615875244E1,-2.158966064E1,1.681976318E1
1.880965923E2,3.689575195E1,-1.524810791E1,1.680908203E1
1.881165813E2,3.687744141E1,-1.524200439E1,1.537933350E1
1.881365703E2,3.830566406E1,-1.453399658E1,1.394042969E1
1.881566203E2,4.048309326E1,-1.313171387E1,1.463317871E1
1.881765483E2,4.120788574E1,-1.243286133E1,1.462249756E1
1.881969036E2,4.191436768E1,-1.033172607E1,1.245117188E1
1.882165874E2,4.194488525E1,-6.852722168E0,1.311798096E1
1.882365154E2,4.480895996E1,-6.832885742E0,1.168518066E1
1.882565349E2,4.764556885E1,-5.410766602E0,7.377624512E0
1.882765849E2,4.549713135E1,-3.332519531E0,7.351684570E0
1.882965129E2,4.768371582E1,-5.386352539E-1,8.026123047E0
1.883165019E2,4.839630127E1,-5.325317383E-1,7.310485840E0
1.883364604E2,4.841308594E1,2.253723145E0,7.273864746E0
1.883574260E2,4.913330078E1,3.652954102E0,6.539916992E0
1.883766216E2,4.904327393E1,7.247924805E-1,7.221984863E0
1.883964275E2,4.902954102E1,4.216003418E0,4.318237305E0
1.884164165E2,4.429016113E1,-4.360961914E0,1.219177246E1
1.884364055E2,4.431610107E1,-2.972412109E0,1.360168457E1
1.884563945E2,4.431610107E1,-1.576232910E0,1.286926270E1
1.884763835E2,4.289245605E1,-1.937866211E-1,1.356658936E1
1.884963725E2,4.434204102E1,1.206970215E0,1.354522705E1
1.885166973E2,4.216766357E1,1.896667480E0,1.211090088E1
1.885365642E2,4.363861084E1,2.593994141E0,1.424255371E1
1.885564006E2,4.221038818E1,3.279113770E0,1.494903564E1
1.885763286E2,4.220275879E1,1.887512207E0,1.496734619E1
1.885963481E2,4.220275879E1,3.282165527E0,1.423492432E1
1.886163066E2,4.218444824E1,1.892089844E0,1.353912354E1
1.886362956E2,4.074401855E1,1.884460449E0,1.354064941E1
1.886562847E2,4.290618896E1,5.004882812E-1,1.427154541E1
1.886762737E2,4.362640381E1,5.035400391E-1,1.427001953E1
1.886965679E2,4.145355225E1,-1.908874512E0,1.100769043E1
1.887162517E2,4.217376709E1,-3.300476074E0,1.174011230E1
1.887362407E2,4.147644043E1,-4.006958008E0,1.389312744E1
1.887562602E2,4.468841553E1,-5.035400391E-2,1.280059814E1
1.887762187E2,4.469299316E1,-2.143859863E0,1.425781250E1
1.887962078E2,4.540863037E1,-5.627441406E0,1.573181152E1
1.888161968E2,4.393768311E1,-7.719421387E0,1.433258057E1
1.888361858E2,4.246826172E1,-9.811401367E0,1.293487549E1
1.888565410E2,4.246826172E1,-1.120605469E1,1.366729736E1
1.888761943E2,4.103240967E1,-1.330718994E1,1.512603760E1
1.888961528E2,4.101562500E1,-1.469879150E1,1.443023682E1
1.889161418E2,4.029541016E1,-1.749267578E1,1.589813232E1
1.889361308E2,4.170074463E1,-2.026672363E1,1.450500488E1
1.889561199E2,3.881530762E1,-2.237243652E1,1.524963379E1
1.889761089E2,3.883361816E1,-2.237701416E1,1.667938232E1
1.889960979E2,3.597869873E1,-2.100372314E1,1.809234619E1
1.890165141E2,3.593902588E1,-1.757812500E1,1.864471436E1
1.890361675E2,3.520660400E1,-1.967010498E1,1.867370605E1
1.890560649E2,3.589630127E1,-2.035675049E1,1.653900146E1
1.890760539E2,3.656005859E1,-2.103424072E1,1.226043701E1
1.890960430E2,3.956756592E1,-1.430358887E1,1.103973389E1
1.891160320E2,4.105682373E1,-1.221771240E1,1.386871338E1
1.891360515E2,4.178009033E1,-1.151733398E1,1.385803223E1
1.891560100E2,4.177246094E1,-1.011962891E1,1.240997314E1
1.891763347E2,4.322967529E1,-8.721923828E0,1.310424805E1
1.891961711E2,4.537658691E1,-8.009338379E0,1.166381836E1
1.892160381E2,4.608917236E1,-5.212402344E0,9.481811523E0
1.892359661E2,4.680480957E1,-4.510498047E0,8.757019043E0
1.892559856E2,4.683837891E1,-1.728820801E0,1.014862061E1
1.892759441E2,4.754180908E1,-3.250122070E-1,7.986450195E0
1.892959331E2,4.826507568E1,1.770019531E0,7.243347168E0
1.893159221E2,4.829101562E1,4.553222656E0,7.919311523E0
1.893362773E2,5.016632080E1,2.154541016E0,7.246398926E0
1.893561443E2,5.086822510E1,4.953002930E0,4.350280762E0
1.893758891E2,4.948425293E1,7.023620605E0,7.896423340E0
1.893959392E2,5.090789795E1,8.430480957E0,5.732727051E0
1.894158977E2,4.668426514E1,1.754760742E-1,1.074829102E1
1.894358562E2,4.595947266E1,8.697509766E-1,1.002502441E1
1.894558452E2,4.526519775E1,3.649902344E0,1.070251465E1
1.894758342E2,4.453735352E1,2.253723145E0,1.072235107E1
1.894958232E2,4.528808594E1,2.946472168E0,1.285552979E1
1.895161479E2,4.382934570E1,2.943420410E0,1.142883301E1
1.895358318E2,4.527435303E1,3.646850586E0,1.141815186E1
1.895558208E2,4.598541260E1,3.652954102E0,1.070251465E1
1.895757793E2,4.527435303E1,3.646850586E0,1.141815186E1
1.895957988E2,4.597778320E1,3.656005859E0,9.988403320E0
1.896157573E2,4.671020508E1,1.564025879E0,1.215820312E1
1.896357463E2,4.524841309E1,8.636474609E-1,1.074066162E1
1.896557353E2,4.545288086E1,-7.736206055E-1,9.451293945E0
1.896760906E2,4.758453369E1,-5.636596680E0,9.513854980E0
1.896957439E2,4.545288086E1,-4.959106445E0,1.165161133E1
1.897157634E2,4.470367432E1,-8.442687988E0,1.098480225E1
1.897356914E2,4.398345947E1,-9.840393066E0,1.171875000E1
1.897556804E2,4.660797119E1,-4.603576660E0,9.414672852E0
1.897764018E2,4.519805908E1,-6.712341309E0,1.301574707E1
1.897956584E2,4.517669678E1,-8.798217773E0,1.232910156E1
1.898156474E2,4.299468994E1,-1.229248047E1,1.237945557E1
1.898360637E2,4.082183838E1,-1.578826904E1,1.314239502E1
1.898557475E2,3.937225342E1,-1.858367920E1,1.389617920E1
1.898756755E2,3.935546875E1,-1.857910156E1,1.246795654E1
1.898956035E2,4.006652832E1,-1.996765137E1,1.248626709E1
1.899156230E2,3.935089111E1,-2.206573486E1,1.394348145E1
1.899355815E2,3.647003174E1,-2.207946777E1,1.394653320E1
1.899555705E2,3.577575684E1,-2.209167480E1,1.609039307E1
1.899755596E2,3.799133301E1,-2.331542969E1,1.597747803E1
1.899959148E2,3.726654053E1,-2.261962891E1,1.525421143E1
1.900157512E2,3.656768799E1,-2.332763672E1,1.740875244E1
1.900355571E2,3.728027344E1,-2.192535400E1,1.595916748E1
1.900555156E2,4.013977051E1,-2.120819092E1,1.380310059E1
1.900755046E2,4.012603760E1,-2.190093994E1,1.309814453E1
1.900954936E2,4.336853027E1,-1.463928223E1,1.162872314E1
1.901154827E2,4.266052246E1,-1.255493164E1,1.160125732E1
1.901354717E2,4.555358887E1,-1.045074463E1,1.156921387E1
1.901558269E2,4.556732178E1,-8.360290527E0,1.154174805E1
1.901757244E2,4.774017334E1,-7.655334473E0,1.224365234E1
1.901954387E2,4.559631348E1,-3.485107422E0,1.147613525E1
1.902154277E2,4.849090576E1,-4.171752930E0,1.291046143E1
1.902354167E2,4.917602539E1,-1.368713379E0,8.586120605E0
1.902554057E2,5.061645508E1,1.429748535E0,7.118225098E0
1.902754253E2,4.915008545E1,1.429748535E0,4.975891113E0
1.902953838E2,5.037536621E1,5.905151367E-1,5.874633789E0
1.903153728E2,4.891357422E1,1.286315918E0,3.724670410E0
1.903356670E2,5.039215088E1,4.771423340E0,5.104064941E0
1.903555034E2,5.039672852E1,6.861877441E0,4.362487793E0
1.903753398E2,4.966735840E1,6.861877441E0,3.648376465E0
1.903953288E2,5.112609863E1,8.259582520E0,4.342651367E0
1.904153179E2,4.707641602E1,3.627014160E0,8.786010742E0
1.904353069E2,4.528961182E1,-1.512145996E0,1.012115479E1
1.904552959E2,4.455718994E1,-3.605651855E0,1.015014648E1
1.904752849E2,4.458618164E1,-1.521301270E0,1.155090332E1
1.904956401E2,4.315032959E1,-8.316040039E-1,1.154327393E1
1.905153545E2,4.457397461E1,-8.193969727E-1,1.011352539E1
1.905352519E2,4.456481934E1,-2.212524414E0,1.013183594E1
1.905552410E2,4.384918213E1,-2.915954590E0,1.085662842E1
1.905752910E2,4.529418945E1,-2.210998535E0,1.084442139E1
1.905952495E2,4.459991455E1,-5.012512207E0,1.445465088E1
1.906152080E2,4.605102539E1,-5.703735352E0,1.092834473E1
1.906351970E2,4.392089844E1,-5.026245117E0,1.306457520E1
1.906555522E2,4.389038086E1,-9.901428223E0,1.313018799E1
1.906752971E2,4.388732910E1,-1.199340820E1,1.387329102E1
1.906951641E2,4.386138916E1,-1.338043213E1,1.246337891E1
1.907151836E2,4.314880371E1,-1.478271484E1,1.391143799E1
1.907351421E2,4.171295166E1,-1.548767090E1,1.463623047E1
1.907551311E2,4.154815674E1,-1.431884766E1,1.102600098E1
1.907751201E2,4.157867432E1,-1.781616211E1,1.535797119E1
1.907951091E2,4.155273438E1,-1.920318604E1,1.394805908E1
1.908154338E2,4.008636475E1,-2.199401855E1,1.327362061E1
1.908353008E2,3.793029785E1,-2.130889893E1,1.326751709E1
1.908551372E2,3.723602295E1,-2.411041260E1,1.687622070E1
1.908750957E2,3.649902344E1,-2.550506592E1,1.618194580E1
1.908950542E2,3.433380127E1,-2.621154785E1,1.619415283E1
1.909150432E2,3.362731934E1,-2.831268311E1,1.836700439E1
1.909350322E2,3.493499756E1,-2.079010010E1,1.744079590E1
1.909550212E2,3.707427979E1,-2.286682129E1,1.675109863E1
1.909754070E2,3.491821289E1,-2.078552246E1,1.601104736E1
1.909952434E2,3.633270264E1,-2.216644287E1,1.459960938E1
1.910149883E2,3.705291748E1,-2.076721191E1,1.386566162E1
1.910350078E2,3.779449463E1,-2.007141113E1,1.528472900E1
1.910549663E2,3.848876953E1,-1.866607666E1,1.240692139E1
1.910749553E2,3.922576904E1,-1.727142334E1,1.310119629E1
1.910949443E2,4.272766113E1,-1.425323486E1,1.043548584E1
1.911149333E2,4.420318604E1,-1.146392822E1,1.182403564E1
1.911349529E2,4.562072754E1,-1.075286865E1,9.671020508E0
1.911552776E2,4.634552002E1,-8.657836914E0,8.926391602E0
1.911749004E2,4.707489014E1,-5.867004395E0,8.174133301E0
1.911959575E2,4.707031250E1,-3.771972656E0,6.716918945E0
1.912148784E2,4.851379395E1,-1.673889160E0,5.973815918E0
1.912348674E2,5.139160156E1,-2.354431152E0,5.978393555E0
1.912548564E2,4.903106689E1,-4.989624023E-1,6.085205078E0
1.912748454E2,4.902954102E1,8.972167969E-1,5.351257324E0
1.912948345E2,4.902954102E1,8.972167969E-1,5.351257324E0
1.913152202E2,4.833984375E1,5.767822266E0,5.287170410E0
1.913349040E2,4.833984375E1,5.767822266E0,5.287170410E0
1.913548320E2,4.833984375E1,5.767822266E0,5.287170410E0
1.913747905E2,4.906768799E1,7.165527344E0,5.267333984E0
1.913947795E2,5.051727295E1,7.170104980E0,5.979919434E0
1.914147685E2,4.978790283E1,7.168579102E0,5.265808105E0
1.914347881E2,4.341888428E1,7.339477539E-1,9.826660156E0
1.914547466E2,4.485015869E1,7.446289062E-1,9.109497070E0
1.914750713E2,4.412994385E1,-6.546020508E-1,9.843444824E0
1.914949077E2,4.343109131E1,-1.361083984E0,1.199798584E1
1.915147441E2,4.414672852E1,-6.591796875E-1,1.127319336E1
1.915347331E2,4.414367676E1,-1.354980469E0,1.128234863E1
1.915546916E2,4.341888428E1,-2.055358887E0,1.129302979E1
1.915746807E2,4.332427979E1,-7.273864746E0,1.318511963E1
1.915946697E2,4.187927246E1,-7.977294922E0,1.319732666E1
1.916146587E2,4.331970215E1,-9.364318848E0,1.392822266E1
1.916349834E2,4.187927246E1,-1.076812744E1,1.466217041E1
1.916548503E2,4.188842773E1,-1.076965332E1,1.537780762E1
1.916746257E2,4.045715332E1,-1.217498779E1,1.682586670E1
1.916946453E2,4.046173096E1,-1.287384033E1,1.755065918E1
1.917146343E2,3.900756836E1,-1.636657715E1,1.831359863E1
1.917345928E2,3.972015381E1,-1.775512695E1,1.833038330E1
1.917545818E2,3.814392090E1,-1.384124756E1,1.848602295E1
1.917745708E2,3.813934326E1,-1.593322754E1,1.922912598E1
1.917945598E2,3.450012207E1,-1.942901611E1,1.785125732E1
1.918148235E2,3.524169922E1,-2.012786865E1,2.000274658E1
1.918345378E2,3.377075195E1,-2.221984863E1,1.860351562E1
1.918545268E2,3.449249268E1,-2.361145020E1,1.933593750E1
1.918745159E2,3.233489990E1,-2.432250977E1,2.006225586E1
1.918945049E2,3.568115234E1,-1.705932617E1,1.814727783E1
1.919144939E2,3.493499756E1,-1.845092773E1,1.673889160E1
1.919344829E2,3.565521240E1,-1.984252930E1,1.747131348E1
1.919544719E2,3.418884277E1,-1.984252930E1,1.532897949E1
1.919747966E2,3.421478271E1,-1.705932617E1,1.600646973E1
1.919945110E2,3.779907227E1,-1.843109131E1,1.530609131E1
1.920144695E2,3.778533936E1,-1.633453369E1,1.313476562E1
1.920344585E2,3.853912354E1,-1.354980469E1,1.452484131E1
1.920544170E2,4.069213867E1,-1.353759766E1,1.380767822E1
1.920744060E2,3.925476074E1,-1.145324707E1,1.306762695E1
1.920943950E2,4.445495605E1,-7.208251953E0,1.198730469E1
1.921143840E2,4.518890381E1,-3.720092773E0,1.122436523E1
1.921348003E2,4.516296387E1,-3.712463379E0,9.082031250E0
1.921544536E2,4.732208252E1,-9.109497070E-1,7.612609863E0
1.921743816E2,4.807281494E1,-2.182006836E-1,9.745788574E0
1.921943401E2,4.737396240E1,3.260803223E0,9.700012207E0
1.922143291E2,4.453277588E1,2.511596680E0,1.161193848E1
1.922343181E2,4.523468018E1,3.915405273E0,9.449768066E0
1.922543071E2,4.598541260E1,6.004333496E0,1.084899902E1
1.922743266E2,4.524841309E1,6.005859375E0,9.420776367E0
1.922946514E2,4.382934570E1,8.084106445E0,1.010894775E1
1.923144573E2,4.454040527E1,9.486389160E0,8.660888672E0
1.923343242E2,4.528198242E1,1.018218994E1,1.007995605E1
1.923542827E2,4.671478271E1,1.019134521E1,9.362792969E0
1.923742717E2,4.456634521E1,9.478759766E0,1.080474854E1
1.923942302E2,4.671020508E1,9.495544434E0,9.373474121E0
1.924142192E2,4.529113770E1,1.017913818E1,1.079406738E1
1.924342082E2,4.031524658E1,-2.609252930E-1,1.359558105E1
1.924545329E2,4.174652100E1,1.144409180E0,1.214599609E1
1.924744304E2,4.102325439E1,-9.506225586E-1,1.288909912E1
1.924942058E2,4.103088379E1,-9.536743164E-1,1.360321045E1
1.925141948E2,4.176940918E1,-2.349853516E0,1.576538086E1
1.925341533E2,4.224700928E1,-5.326843262E0,1.432189941E1
1.925541423E2,4.367065430E1,-8.105468750E0,1.435699463E1
1.925741619E2,4.150238037E1,-9.509277344E0,1.437835693E1
1.925941203E2,4.082031250E1,-8.825683594E0,1.722717285E1
1.926155437E2,4.224853516E1,-1.090698242E1,1.725463867E1
1.926344646E2,4.008331299E1,-1.440582275E1,1.873168945E1
1.926540874E2,4.004974365E1,-1.718597412E1,1.734161377E1
1.926741374E2,4.003601074E1,-1.788024902E1,1.663665771E1
1.926940654E2,3.930358887E1,-1.997375488E1,1.666564941E1
1.927140544E2,3.858795166E1,-2.067565918E1,1.738891602E1
1.927340434E2,3.857421875E1,-2.276458740E1,1.741790771E1
1.927540630E2,3.784637451E1,-2.416229248E1,1.743774414E1
1.927740215E2,3.704986572E1,-1.898803711E1,1.801147461E1
1.927943767E2,3.775787354E1,-2.246856689E1,1.877136230E1
1.928139995E2,3.703765869E1,-2.247161865E1,1.877136230E1
1.928340495E2,3.702087402E1,-2.386169434E1,1.807708740E1
1.928540386E2,3.704071045E1,-1.609344482E1,1.720581055E1
1.928739971E2,3.849792480E1,-1.469573975E1,1.789855957E1
1.928939556E2,4.134521484E1,-1.746063232E1,1.650390625E1
1.929139446E2,3.920135498E1,-1.608123779E1,1.720275879E1
1.929339336E2,4.135284424E1,-1.467285156E1,1.575317383E1
1.929543498E2,4.205932617E1,-1.396789551E1,1.431427002E1
1.929740032E2,4.281005859E1,-1.188049316E1,1.571350098E1
1.929939006E2,4.354858398E1,-1.188049316E1,1.714172363E1
1.930139507E2,4.353942871E1,-9.088134766E0,1.496124268E1
1.930338787E2,4.428558350E1,-6.301879883E0,1.563720703E1
1.930538677E2,4.428405762E1,-3.511047363E0,1.417083740E1
1.930738567E2,4.788970947E1,-1.400756836E0,1.342315674E1
1.930938457E2,4.643554688E1,-1.327514648E-1,1.526641846E1
1.931141704E2,4.714660645E1,1.268005371E0,1.381683350E1
1.931340373E2,4.860076904E1,3.364562988E0,1.378784180E1
1.931538432E2,4.791870117E1,6.838989258E0,1.517028809E1
1.931738017E2,4.415588379E1,-4.757690430E0,1.430664062E1
1.931937908E2,4.416046143E1,-2.665710449E0,1.356506348E1
1.932137798E2,4.418182373E1,-3.369140625E0,1.571655273E1
1.932337993E2,4.423370361E1,8.026123047E-1,1.780395508E1
1.932537883E2,4.491882324E1,8.163452148E-1,1.494598389E1
1.932741130E2,4.422454834E1,2.200317383E0,1.635589600E1
1.932939800E2,4.207305908E1,2.186584473E0,1.707305908E1
1.933137248E2,4.419555664E1,1.159667969E-1,1.495666504E1
1.933337444E2,4.207763672E1,1.487731934E0,1.779785156E1
1.933537334E2,4.422149658E1,1.504516602E0,1.636657715E1
1.933736919E2,4.351806641E1,1.495361328E0,1.779632568E1
1.933936809E2,4.423370361E1,8.026123047E-1,1.780395508E1
1.934136699E2,4.349212646E1,-2.684020996E0,1.785125732E1
1.934336894E2,4.233398438E1,-4.287719727E-1,1.656036377E1
1.934539836E2,4.305419922E1,-3.215026855E0,1.802520752E1
1.934736675E2,4.303741455E1,-4.605102539E0,1.732940674E1
1.934936565E2,4.459686279E1,-1.478576660E0,1.661987305E1
1.935136150E2,4.458465576E1,-2.172851562E0,1.591491699E1
1.935336040E2,4.389953613E1,-3.581237793E0,1.950683594E1
1.935535930E2,4.313201904E1,-7.060241699E0,1.741180420E1
1.935735820E2,4.312286377E1,-8.453369141E0,1.743011475E1
1.935935710E2,4.240264893E1,-9.852600098E0,1.816406250E1
1.936139263E2,4.167480469E1,-1.264343262E1,1.891632080E1
1.936335796E2,4.238128662E1,-1.472930908E1,1.894378662E1
1.936535686E2,4.021759033E1,-1.683197021E1,1.968841553E1
1.936735271E2,3.874969482E1,-1.683197021E1,1.754760742E1
1.936935466E2,4.020843506E1,-1.961975098E1,2.044067383E1
1.937135356E2,3.805694580E1,-1.963348389E1,2.115783691E1
1.937334941E2,3.588256836E1,-2.173461914E1,2.118835449E1
1.937534831E2,3.588714600E1,-2.243347168E1,2.191162109E1
1.937738994E2,3.619232178E1,-2.245178223E1,2.244262695E1
1.937935832E2,3.549804688E1,-2.106628418E1,2.385253906E1
1.938135112E2,3.742218018E1,-1.722106934E1,2.027587891E1
1.938335002E2,3.526916504E1,-1.583862305E1,2.025909424E1
1.938534282E2,3.671112061E1,-1.583099365E1,2.025756836E1
1.938734172E2,3.881988525E1,-1.720123291E1,1.670227051E1
1.938934062E2,3.883666992E1,-1.441497803E1,1.666412354E1
1.939133953E2,3.959045410E1,-1.302642822E1,1.878814697E1
1.939337200E2,4.176025391E1,-8.831787109E0,1.730041504E1
1.939535259E2,4.319610596E1,-8.125305176E0,1.657562256E1
1.939733623E2,4.461975098E1,-9.507751465E0,1.587829590E1
1.939933818E2,4.463653564E1,-5.326843262E0,1.510772705E1
1.940133403E2,4.605865479E1,-3.919982910E0,1.294403076E1
1.940333293E2,4.751739502E1,-1.127624512E0,1.290435791E1
1.940533183E2,4.609832764E1,9.521484375E-1,1.359252930E1
1.940733074E2,4.680023193E1,2.355957031E0,1.143035889E1
1.940936931E2,4.897003174E1,5.155944824E0,1.067504883E1
1.941135600E2,4.926910400E1,4.916381836E0,9.852600098E0
1.941332744E2,4.337615967E1,-1.190185547E0,1.494140625E1
1.941532634E2,4.123229980E1,1.892089844E-1,1.564025879E1
1.941732524E2,4.338989258E1,8.987426758E-1,1.491394043E1
1.941932414E2,4.269866943E1,2.978515625E0,1.631469727E1
1.942132305E2,4.267272949E1,1.591491699E0,1.490478516E1
1.942332195E2,4.267730713E1,3.683471680E0,1.416168213E1
1.942532085E2,4.268188477E1,2.984619141E0,1.488647461E1
1.942734722E2,4.269866943E1,4.374694824E0,1.558227539E1
1.942932475E2,4.267730713E1,2.287292480E0,1.489562988E1
1.943131755E2,4.196166992E1,1.585388184E0,1.562042236E1
1.943331645E2,4.124145508E1,1.580810547E0,1.562042236E1
1.943531536E2,4.268646240E1,8.895874023E-1,1.634368896E1
1.943731426E2,4.338073730E1,-4.943847656E-1,1.493225098E1
1.943931316E2,4.263458252E1,-3.282165527E0,1.425628662E1
1.944131206E2,4.192352295E1,-6.077575684E0,1.643676758E1
