sensor_type,device_type,timestamps,illuminance
light,smartphone,1529418544530858240,189.0
light,smartphone,1529418544733536768,121.0
light,smartphone,1529418544936264960,122.0
light,smartphone,1529418545138992896,119.0
light,smartphone,1529418545341721856,156.0
light,smartphone,1529418545544724736,186.0
light,smartphone,1529418545747117056,103.0
light,smartphone,1529418545949815040,124.0
light,smartphone,1529418546152603904,90.0
light,smartphone,1529418546355209984,136.0
light,smartphone,1529418546557938944,143.0
light,smartphone,1529418546760666880,92.0
light,smartphone,1529418546963333888,93.0
light,smartphone,1529418547166063104,72.0
light,smartphone,1529418547368820736,117.0
light,smartphone,1529418547571458048,113.0
light,smartphone,1529418547774460928,74.0
light,smartphone,1529418547976914688,84.0
light,smartphone,1529418548179611904,83.0
light,smartphone,1529418548382370816,125.0
light,smartphone,1529418548585037824,110.0
light,smartphone,1529418548787766784,79.0
light,smartphone,1529418548990463744,84.0
light,smartphone,1529418549193161984,110.0
light,smartphone,1529418549396317952,121.0
light,smartphone,1529418549598618880,87.0
light,smartphone,1529418549801315840,72.0
light,smartphone,1529418550004196864,81.0
light,smartphone,1529418550206772992,110.0
light,smartphone,1529418550409470976,120.0
light,smartphone,1529418550612198912,79.0
light,smartphone,1529418550814865920,78.0
light,smartphone,1529418551017563904,80.0
light,smartphone,1529418551220323072,116.0
light,smartphone,1529418551423021056,119.0
light,smartphone,1529418551626022912,75.0
light,smartphone,1529418551828416000,80.0
light,smartphone,1529418552031113984,88.0
light,smartphone,1529418552233933824,133.0
light,smartphone,1529418552436508672,104.0
light,smartphone,1529418552639238144,71.0
light,smartphone,1529418552841965824,76.0
light,smartphone,1529418553044663808,96.0
light,smartphone,1529418553247360768,125.0
light,smartphone,1529418553450058752,85.0
light,smartphone,1529418553652786944,71.0
light,smartphone,1529418554058243840,93.0
light,smartphone,1529418554260972032,115.0
light,smartphone,1529418554463699968,69.0
light,smartphone,1529418554666371072,70.0
light,smartphone,1529418554869098752,65.0
light,smartphone,1529418555071796992,88.0
light,smartphone,1529418555274493952,106.0
light,smartphone,1529418555477649920,67.0
light,smartphone,1529418555679889920,64.0
light,smartphone,1529418555882587904,65.0
light,smartphone,1529418556085530112,97.0
light,smartphone,1529418556490742016,65.0
light,smartphone,1529418556693409024,62.0
light,smartphone,1529418556896107008,70.0
light,smartphone,1529418557098834944,83.0
light,smartphone,1529418557301562880,88.0
light,smartphone,1529418557504292096,87.0
light,smartphone,1529418557707355904,81.0
light,smartphone,1529418557909657088,79.0
light,smartphone,1529418558315234816,72.0
light,smartphone,1529418558517810944,81.0
light,smartphone,1529418558720508928,84.0
light,smartphone,1529418558923237120,88.0
light,smartphone,1529418559125904128,102.0
light,smartphone,1529418559328602112,111.0
light,smartphone,1529418559734028032,112.0
light,smartphone,1529418559937092096,106.0
light,smartphone,1529418560139424000,102.0
light,smartphone,1529418560342120960,104.0
light,smartphone,1529418560544940800,111.0
light,smartphone,1529418560950215168,129.0
light,smartphone,1529418561152911872,157.0
light,smartphone,1529418561355580160,183.0
light,smartphone,1529418561558247168,101.0
light,smartphone,1529418561760945152,139.0
light,smartphone,1529418561963641856,166.0
light,smartphone,1529418562166310144,341.0
light,smartphone,1529418562369007104,465.0
light,smartphone,1529418562571705088,446.0
light,smartphone,1529418562774707968,330.0
light,smartphone,1529418562977101056,259.0
light,smartphone,1529418563179828736,200.0
light,smartphone,1529418563382556928,277.0
light,smartphone,1529418563585193984,375.0
light,smartphone,1529418563787921920,401.0
light,smartphone,1529418563990680832,341.0
light,smartphone,1529418564193317888,221.0
light,smartphone,1529418564396014848,207.0
light,smartphone,1529418564598701824,288.0
light,smartphone,1529418564801399808,323.0
light,smartphone,1529418565004403200,364.0
light,smartphone,1529418565206795008,174.0
light,smartphone,1529418565409492992,152.0
light,smartphone,1529418565612251904,157.0
light,smartphone,1529418565814857984,167.0
light,smartphone,1529418566017555968,244.0
light,smartphone,1529418566220406016,177.0
light,smartphone,1529418566422920960,75.0
light,smartphone,1529418566625617920,115.0
light,smartphone,1529418566828315904,81.0
light,smartphone,1529418567030952960,108.0
light,smartphone,1529418567234077952,78.0
light,smartphone,1529418567436378880,28.0
light,smartphone,1529418567841957888,42.0
light,smartphone,1529418568044410880,53.0
light,smartphone,1529418568247108864,39.0
light,smartphone,1529418568449868032,35.0
light,smartphone,1529418568652473856,44.0
light,smartphone,1529418568855171840,89.0
light,smartphone,1529418569057960960,128.0
light,smartphone,1529418569260536832,106.0
light,smartphone,1529418569463233792,84.0
light,smartphone,1529418569665963008,89.0
light,smartphone,1529418569868598784,116.0
light,smartphone,1529418570071693824,130.0
light,smartphone,1529418570274024960,88.0
light,smartphone,1529418570476692992,58.0
light,smartphone,1529418570679572992,88.0
light,smartphone,1529418570882118912,161.0
light,smartphone,1529418571084815872,259.0
light,smartphone,1529418571287544832,238.0
light,smartphone,1529418571490211840,140.0
light,smartphone,1529418571692940032,157.0
light,smartphone,1529418571895667968,163.0
light,smartphone,1529418572098365952,250.0
light,smartphone,1529418572301399808,229.0
light,smartphone,1529418572503823104,133.0
light,smartphone,1529418572706521088,145.0
light,smartphone,1529418572909278976,121.0
light,smartphone,1529418573111976960,156.0
light,smartphone,1529418573314643968,140.0
light,smartphone,1529418573517402880,96.0
light,smartphone,1529418573720101120,107.0
light,smartphone,1529418573923286784,120.0
light,smartphone,1529418574125587968,215.0
light,smartphone,1529418574328254976,254.0
light,smartphone,1529418574531136000,167.0
light,smartphone,1529418574733710080,149.0
light,smartphone,1529418574936408064,130.0
light,smartphone,1529418575139136000,170.0
light,smartphone,1529418575341833984,203.0
light,smartphone,1529418575544561920,152.0
light,smartphone,1529418575747289856,103.0
light,smartphone,1529418575950018816,90.0
light,smartphone,1529418576152990976,108.0
light,smartphone,1529418576355413760,157.0
light,smartphone,1529418576558141952,161.0
light,smartphone,1529418576760839936,88.0
light,smartphone,1529418576963567872,83.0
light,smartphone,1529418577166296832,64.0
light,smartphone,1529418577369025024,83.0
light,smartphone,1529418577571723008,87.0
light,smartphone,1529418577774755840,56.0
light,smartphone,1529418577977148928,35.0
light,smartphone,1529418578179845888,30.0
light,smartphone,1529418578382665984,39.0
light,smartphone,1529418578585272064,49.0
light,smartphone,1529418578788001024,48.0
light,smartphone,1529418578990699008,24.0
light,smartphone,1529418579193395968,29.0
light,smartphone,1529418579396124928,26.0
light,smartphone,1529418579598822144,72.0
light,smartphone,1529418579801520128,98.0
light,smartphone,1529418580004461824,85.0
light,smartphone,1529418580206916096,39.0
light,smartphone,1529418580409612800,44.0
light,smartphone,1529418580612463872,99.0
light,smartphone,1529418580815069952,160.0
light,smartphone,1529418581017736704,171.0
light,smartphone,1529418581220434688,107.0
light,smartphone,1529418581423131904,116.0
light,smartphone,1529418581625799680,112.0
light,smartphone,1529418581828527872,163.0
light,smartphone,1529418582031225856,254.0
light,smartphone,1529418582234198016,231.0
light,smartphone,1529418582436620800,133.0
light,smartphone,1529418582639318784,154.0
light,smartphone,1529418582842077952,139.0
light,smartphone,1529418583044744960,221.0
light,smartphone,1529418583247442944,268.0
light,smartphone,1529418583450475776,186.0
light,smartphone,1529418583652837888,125.0
light,smartphone,1529418583855505920,115.0
light,smartphone,1529418584058263808,172.0
light,smartphone,1529418584260900864,299.0
light,smartphone,1529418584463872768,341.0
light,smartphone,1529418584666289152,221.0
light,smartphone,1529418584868987136,218.0
light,smartphone,1529418585071746048,198.0
light,smartphone,1529418585274352128,192.0
light,smartphone,1529418585477080064,276.0
light,smartphone,1529418585679778048,266.0
light,smartphone,1529418585882415104,165.0
light,smartphone,1529418586085143040,183.0
light,smartphone,1529418586287902208,174.0
light,smartphone,1529418586490539008,256.0
light,smartphone,1529418586693572096,359.0
light,smartphone,1529418586895965184,264.0
light,smartphone,1529418587098692864,186.0
light,smartphone,1529418587301452032,222.0
light,smartphone,1529418587504057856,211.0
light,smartphone,1529418587706724864,375.0
light,smartphone,1529418587909423104,377.0
light,smartphone,1529418588112121088,331.0
light,smartphone,1529418588314788096,243.0
light,smartphone,1529418588517515776,261.0
light,smartphone,1529418588720153088,257.0
light,smartphone,1529418588923278080,350.0
light,smartphone,1529418589125547776,298.0
light,smartphone,1529418589328216064,217.0
light,smartphone,1529418589531127040,235.0
light,smartphone,1529418589733641984,185.0
light,smartphone,1529418589936308992,203.0
light,smartphone,1529418590139006976,262.0
light,smartphone,1529418590341673984,152.0
light,smartphone,1529418590544401920,156.0
light,smartphone,1529418590747100160,194.0
light,smartphone,1529418590949767168,148.0
light,smartphone,1529418591152434176,247.0
light,smartphone,1529418591355132160,298.0
light,smartphone,1529418591557799168,172.0
light,smartphone,1529418591760833024,218.0
light,smartphone,1529418591963224832,238.0
light,smartphone,1529418592165893120,184.0
light,smartphone,1529418592368712960,354.0
light,smartphone,1529418592571258112,441.0
light,smartphone,1529418592773925120,231.0
light,smartphone,1529418592976653056,302.0
light,smartphone,1529418593179351040,360.0
light,smartphone,1529418593382049024,273.0
light,smartphone,1529418593584990976,499.0
light,smartphone,1529418593787443968,449.0
light,smartphone,1529418593990539008,229.0
light,smartphone,1529418594192808960,320.0
light,smartphone,1529418594395507200,366.0
light,smartphone,1529418594598423040,247.0
light,smartphone,1529418594800876032,444.0
light,smartphone,1529418595003574016,483.0
light,smartphone,1529418595206272000,468.0
light,smartphone,1529418595408970240,405.0
light,smartphone,1529418595611606016,335.0
light,smartphone,1529418595814335232,298.0
light,smartphone,1529418596017002240,271.0
light,smartphone,1529418596219669248,241.0
light,smartphone,1529418596422396928,176.0
light,smartphone,1529418596625034240,106.0
light,smartphone,1529418596828098048,98.0
light,smartphone,1529418597030430208,102.0
light,smartphone,1529418597233097216,99.0
light,smartphone,1529418597435977984,103.0
light,smartphone,1529418597638462208,120.0
light,smartphone,1529418597841190144,129.0
light,smartphone,1529418598043888128,152.0
light,smartphone,1529418598246555136,170.0
light,smartphone,1529418598449222144,138.0
light,smartphone,1529418598651951104,128.0
light,smartphone,1529418598854618112,158.0
light,smartphone,1529418599057285120,139.0
light,smartphone,1529418599259983104,135.0
light,smartphone,1529418599462650112,128.0
light,smartphone,1529418599665652992,147.0
light,smartphone,1529418599868015104,135.0
light,smartphone,1529418600070713088,143.0
light,smartphone,1529418600273533184,135.0
light,smartphone,1529418600476078080,138.0
light,smartphone,1529418600678745088,134.0
light,smartphone,1529418600881443072,138.0
light,smartphone,1529418601084080128,134.0
light,smartphone,1529418601286777088,135.0
light,smartphone,1529418601489444096,144.0
light,smartphone,1529418601692142080,152.0
light,smartphone,1529418601894748160,151.0
light,smartphone,1529418602097477120,156.0
light,smartphone,1529418602300144128,160.0
light,smartphone,1529418602503207936,167.0
light,smartphone,1529418602705478144,165.0
light,smartphone,1529418602908145920,143.0
light,smartphone,1529418603111118080,153.0
light,smartphone,1529418603313479936,175.0
light,smartphone,1529418603516146944,168.0
light,smartphone,1529418603718998016,216.0
light,smartphone,1529418603921482240,280.0
light,smartphone,1529418604124180224,289.0
light,smartphone,1529418604326908160,221.0
light,smartphone,1529418604529514240,203.0
light,smartphone,1529418604732217088,307.0
light,smartphone,1529418604934915072,513.0
light,smartphone,1529418605137582080,601.0
light,smartphone,1529418605340218880,550.0
light,smartphone,1529418605542917120,601.0
light,smartphone,1529418605745583872,759.0
light,smartphone,1529418605948647936,779.0
light,smartphone,1529418606150917888,1016.0
light,smartphone,1529418606353585920,1029.0
light,smartphone,1529418606556557824,889.0
light,smartphone,1529418606758919936,615.0
light,smartphone,1529418606961617920,732.0
light,smartphone,1529418607164438016,915.0
light,smartphone,1529418607366952960,864.0
light,smartphone,1529418607569649920,702.0
light,smartphone,1529418607772347904,881.0
light,smartphone,1529418607975014912,1198.0
light,smartphone,1529418608177681920,1582.0
light,smartphone,1529418608380379904,1075.0
light,smartphone,1529418608583048192,684.0
light,smartphone,1529418608785715200,687.0
light,smartphone,1529418608988411904,707.0
light,smartphone,1529418609191080192,604.0
light,smartphone,1529418609394113024,590.0
light,smartphone,1529418609596445184,610.0
light,smartphone,1529418609799111936,592.0
light,smartphone,1529418610002022912,570.0
light,smartphone,1529418610204445952,682.0
light,smartphone,1529418610407113984,807.0
light,smartphone,1529418610609872128,815.0
light,smartphone,1529418610812418048,1304.0
light,smartphone,1529418611015268096,2152.0
light,smartphone,1529418611217873920,1568.0
light,smartphone,1529418611420510976,887.0
light,smartphone,1529418611623148032,419.0
light,smartphone,1529418611825844992,270.0
light,smartphone,1529418612028573952,373.0
light,smartphone,1529418612231180032,451.0
light,smartphone,1529418612433907968,358.0
light,smartphone,1529418612636574976,272.0
light,smartphone,1529418612839548160,784.0
light,smartphone,1529418613041910016,1274.0
light,smartphone,1529418613244608000,2266.0
light,smartphone,1529418613447427072,2471.0
light,smartphone,1529418613649942016,2325.0
light,smartphone,1529418613852640000,2295.0
light,smartphone,1529418614055307008,2387.0
light,smartphone,1529418614257944064,2371.0
light,smartphone,1529418614460640768,2087.0
light,smartphone,1529418614663353088,1391.0
light,smartphone,1529418614865989888,714.0
light,smartphone,1529418615068627200,263.0
light,smartphone,1529418615271323904,110.0
light,smartphone,1529418615474021888,117.0
light,smartphone,1529418615677086208,134.0
light,smartphone,1529418615879448064,149.0
light,smartphone,1529418616082084864,279.0
light,smartphone,1529418616284966144,1770.0
light,smartphone,1529418616487449856,3484.0
light,smartphone,1529418616690148096,4903.0
light,smartphone,1529418616892967936,32767.0
light,smartphone,1529418617298210048,2199.0
light,smartphone,1529418617500939008,1434.0
light,smartphone,1529418617703636992,1052.0
light,smartphone,1529418617906273024,1145.0
light,smartphone,1529418618108971264,1894.0
light,smartphone,1529418618311638272,2443.0
light,smartphone,1529418618514672128,2557.0
light,smartphone,1529418618717034240,3056.0
light,smartphone,1529418618919732224,4371.0
light,smartphone,1529418619122521088,6288.0
light,smartphone,1529418619325095936,5889.0
light,smartphone,1529418619527764224,4756.0
light,smartphone,1529418619730553088,4858.0
light,smartphone,1529418619933098240,4921.0
light,smartphone,1529418620135796224,5722.0
light,smartphone,1529418620338524160,6142.0
light,smartphone,1529418620541131008,6707.0
light,smartphone,1529418620743798016,6423.0
light,smartphone,1529418620946526208,6016.0
light,smartphone,1529418621352257024,6051.0
light,smartphone,1529418621554558208,6328.0
light,smartphone,1529418621757256192,6547.0
light,smartphone,1529418621960076288,5632.0
light,smartphone,1529418622162651136,5121.0
light,smartphone,1529418622365349120,5931.0
light,smartphone,1529418622568077056,4962.0
light,smartphone,1529418622770745088,1160.0
light,smartphone,1529418622973443072,285.0
light,smartphone,1529418623176171264,352.0
light,smartphone,1529418623378807040,414.0
light,smartphone,1529418623581963008,455.0
light,smartphone,1529418623784234240,637.0
light,smartphone,1529418623986870016,591.0
light,smartphone,1529418624189811968,241.0
light,smartphone,1529418624392235008,407.0
light,smartphone,1529418624594923008,423.0
light,smartphone,1529418624797713152,263.0
light,smartphone,1529418625000288000,569.0
light,smartphone,1529418625202956032,702.0
light,smartphone,1529418625405652992,492.0
light,smartphone,1529418625608320000,418.0
light,smartphone,1529418625811017984,547.0
light,smartphone,1529418626013746944,449.0
light,smartphone,1529418626216353024,572.0
light,smartphone,1529418626419051008,769.0
light,smartphone,1529418626621747968,552.0
light,smartphone,1529418626824414976,570.0
light,smartphone,1529418627027388160,558.0
light,smartphone,1529418627229779968,341.0
light,smartphone,1529418627432417024,451.0
light,smartphone,1529418627635237120,453.0
light,smartphone,1529418627837752320,276.0
light,smartphone,1529418628040480000,284.0
light,smartphone,1529418628243147008,357.0
light,smartphone,1529418628445814016,404.0
light,smartphone,1529418628648512000,325.0
light,smartphone,1529418628851179008,614.0
light,smartphone,1529418629053877248,473.0
light,smartphone,1529418629256544256,384.0
light,smartphone,1529418629459273216,346.0
light,smartphone,1529418629661879040,216.0
light,smartphone,1529418629864943104,271.0
light,smartphone,1529418630067244032,222.0
light,smartphone,1529418630269911040,226.0
light,smartphone,1529418630472822016,357.0
light,smartphone,1529418630675337216,529.0
light,smartphone,1529418630878004224,220.0
light,smartphone,1529418631080671232,468.0
light,smartphone,1529418631283369216,885.0
light,smartphone,1529418631486067200,715.0
light,smartphone,1529418631688795136,757.0
light,smartphone,1529418631891432192,691.0
light,smartphone,1529418632094099200,565.0
light,smartphone,1529418632296827136,588.0
light,smartphone,1529418632499495168,910.0
light,smartphone,1529418632702528000,719.0
light,smartphone,1529418632904890112,700.0
light,smartphone,1529418633107557120,409.0
light,smartphone,1529418633310376960,421.0
light,smartphone,1529418633512953088,538.0
light,smartphone,1529418633715620096,428.0
light,smartphone,1529418633918348032,807.0
light,smartphone,1529418634121046016,1000.0
light,smartphone,1529418634323714048,1112.0
light,smartphone,1529418634526381056,1299.0
light,smartphone,1529418634729080064,1433.0
light,smartphone,1529418634931777024,1299.0
light,smartphone,1529418635134445056,1089.0
light,smartphone,1529418635337143040,990.0
light,smartphone,1529418635540115200,723.0
light,smartphone,1529418635742537984,327.0
light,smartphone,1529418635945204992,318.0
light,smartphone,1529418636147964160,414.0
light,smartphone,1529418636350569984,500.0
light,smartphone,1529418636553237760,371.0
light,smartphone,1529418636755934976,346.0
light,smartphone,1529418636958632960,256.0
light,smartphone,1529418637161330944,572.0
light,smartphone,1529418637364059136,687.0
light,smartphone,1529418637566726144,279.0
light,smartphone,1529418637769789952,220.0
light,smartphone,1529418637972091136,240.0
light,smartphone,1529418638174758912,320.0
light,smartphone,1529418638377700096,625.0
light,smartphone,1529418638580184064,791.0
light,smartphone,1529418638782790912,651.0
light,smartphone,1529418638985519104,414.0
light,smartphone,1529418639188217088,582.0
light,smartphone,1529418639390853120,656.0
light,smartphone,1529418639593551104,752.0
light,smartphone,1529418639796249088,715.0
light,smartphone,1529418639998947072,614.0
light,smartphone,1529418640201614080,360.0
light,smartphone,1529418640404312064,414.0
light,smartphone,1529418640607375872,587.0
light,smartphone,1529418640809707008,527.0
light,smartphone,1529418641012435968,264.0
light,smartphone,1529418641215225088,209.0
light,smartphone,1529418641417861120,355.0
light,smartphone,1529418641620590080,577.0
light,smartphone,1529418641823348224,728.0
light,smartphone,1529418642026016000,579.0
light,smartphone,1529418642228683008,419.0
light,smartphone,1529418642431411200,535.0
light,smartphone,1529418642634078208,131.0
light,smartphone,1529418642837081088,158.0
light,smartphone,1529418643039474176,331.0
light,smartphone,1529418643242172160,648.0
light,smartphone,1529418643444931072,559.0
light,smartphone,1529418643647537152,480.0
light,smartphone,1529418643850234880,579.0
light,smartphone,1529418644052963072,134.0
light,smartphone,1529418644255600128,213.0
light,smartphone,1529418644458297088,404.0
light,smartphone,1529418644660972288,588.0
light,smartphone,1529418644863639040,568.0
light,smartphone,1529418645066734080,779.0
light,smartphone,1529418645269035264,652.0
light,smartphone,1529418645471702272,1049.0
light,smartphone,1529418645674612992,966.0
light,smartphone,1529418645877036032,665.0
light,smartphone,1529418646079734016,582.0
light,smartphone,1529418646282461952,463.0
light,smartphone,1529418646485069056,724.0
light,smartphone,1529418646687766016,757.0
light,smartphone,1529418646890495232,931.0
light,smartphone,1529418647093131008,1274.0
light,smartphone,1529418647295828992,954.0
light,smartphone,1529418647498557184,975.0
light,smartphone,1529418647701164032,458.0
light,smartphone,1529418647903860992,610.0
light,smartphone,1529418648106529024,794.0
light,smartphone,1529418648309196032,1040.0
light,smartphone,1529418648512167936,602.0
light,smartphone,1529418648714621952,934.0
light,smartphone,1529418648917288960,1141.0
light,smartphone,1529418649120017152,1027.0
light,smartphone,1529418649322624000,1038.0
light,smartphone,1529418649525320960,528.0
light,smartphone,1529418649728018944,753.0
light,smartphone,1529418649930656000,951.0
light,smartphone,1529418650133383936,939.0
light,smartphone,1529418650336050944,1153.0
light,smartphone,1529418650538688000,1312.0
light,smartphone,1529418650741385984,1278.0
light,smartphone,1529418650944083968,1171.0
light,smartphone,1529418651146750976,1052.0
light,smartphone,1529418651349754112,1327.0
light,smartphone,1529418651552115968,1587.0
light,smartphone,1529418651754843904,1397.0
light,smartphone,1529418651957633024,1432.0
light,smartphone,1529418652160208896,1223.0
light,smartphone,1529418652362875904,1062.0
light,smartphone,1529418652565542912,1103.0
light,smartphone,1529418652768210944,170.0
light,smartphone,1529418652970877952,244.0
light,smartphone,1529418653173576192,236.0
light,smartphone,1529418653376243200,176.0
light,smartphone,1529418653578941184,380.0
light,smartphone,1529418653781637888,1063.0
light,smartphone,1529418653984306176,929.0
light,smartphone,1529418654187339008,646.0
light,smartphone,1529418654389671168,1217.0
light,smartphone,1529418654592322048,1484.0
light,smartphone,1529418654795171840,1048.0
light,smartphone,1529418654997747712,774.0
light,smartphone,1529418655200414720,277.0
light,smartphone,1529418655403142912,232.0
light,smartphone,1529418655605810944,245.0
light,smartphone,1529418655808507904,1025.0
light,smartphone,1529418656011205888,1512.0
light,smartphone,1529418656213842944,1952.0
light,smartphone,1529418656416570880,401.0
light,smartphone,1529418656619299840,225.0
light,smartphone,1529418656821935872,249.0
light,smartphone,1529418657024939008,1651.0
light,smartphone,1529418657227361792,1761.0
light,smartphone,1529418657430059776,1396.0
light,smartphone,1529418657632787968,719.0
light,smartphone,1529418657835454720,113.0
light,smartphone,1529418658038152960,426.0
light,smartphone,1529418658240881920,1260.0
light,smartphone,1529418658443578880,1716.0
light,smartphone,1529418658646276864,1452.0
light,smartphone,1529418658849035776,983.0
light,smartphone,1529418659051671808,930.0
light,smartphone,1529418659254614016,1340.0
light,smartphone,1529418659457067776,1847.0
light,smartphone,1529418659659765760,1780.0
light,smartphone,1529418659862462976,1739.0
light,smartphone,1529418660065160960,2654.0
light,smartphone,1529418660267827968,5181.0
light,smartphone,1529418660470556928,8422.0
light,smartphone,1529418660673223936,8174.0
light,smartphone,1529418660875890944,7482.0
light,smartphone,1529418661078588928,7557.0
light,smartphone,1529418661281316864,7930.0
light,smartphone,1529418661484289792,8212.0
light,smartphone,1529418661686712832,8249.0
light,smartphone,1529418661889410816,8289.0
light,smartphone,1529418662092199936,8371.0
light,smartphone,1529418662294775808,6849.0
light,smartphone,1529418662497473024,3658.0
light,smartphone,1529418662700201984,1283.0
light,smartphone,1529418662902868992,1061.0
light,smartphone,1529418663105596928,943.0
light,smartphone,1529418663308324864,875.0
light,smartphone,1529418663510961920,1137.0
light,smartphone,1529418663713995776,1113.0
light,smartphone,1529418663916357888,929.0
light,smartphone,1529418664119085824,993.0
light,smartphone,1529418664321874944,1040.0
light,smartphone,1529418664524450816,1309.0
light,smartphone,1529418664727133184,1283.0
light,smartphone,1529418664929891072,997.0
light,smartphone,1529418665132528128,1148.0
light,smartphone,1529418665335226112,1315.0
light,smartphone,1529418665537954048,1290.0
light,smartphone,1529418665740591104,1136.0
light,smartphone,1529418665943716096,998.0
light,smartphone,1529418666145986048,985.0
light,smartphone,1529418666348684032,1016.0
light,smartphone,1529418666551625984,1056.0
light,smartphone,1529418666754080000,1167.0
light,smartphone,1529418666956777216,1086.0
light,smartphone,1529418667159475200,1025.0
light,smartphone,1529418667362142208,1072.0
light,smartphone,1529418667564840192,1149.0
light,smartphone,1529418667767507200,1103.0
light,smartphone,1529418667970205184,1096.0
light,smartphone,1529418668172903168,1111.0
light,smartphone,1529418668375601152,1116.0
light,smartphone,1529418668578268160,1117.0
light,smartphone,1529418668781300992,1120.0
light,smartphone,1529418668983694080,1085.0
light,smartphone,1529418669186331136,1093.0
light,smartphone,1529418669389149952,1089.0
light,smartphone,1529418669591757056,1186.0
light,smartphone,1529418669794454016,998.0
light,smartphone,1529418669997091072,773.0
light,smartphone,1529418670199819008,862.0
light,smartphone,1529418670402609152,1116.0
light,smartphone,1529418670605184000,1009.0
light,smartphone,1529418670807881984,759.0
light,smartphone,1529418671011038208,798.0
light,smartphone,1529418671213277952,945.0
light,smartphone,1529418671415944960,1104.0
light,smartphone,1529418671618886912,935.0
light,smartphone,1529418671821340160,631.0
light,smartphone,1529418672024007936,820.0
light,smartphone,1529418672226766080,948.0
light,smartphone,1529418672429372928,861.0
light,smartphone,1529418672632039936,679.0
light,smartphone,1529418672834768128,702.0
light,smartphone,1529418673037435136,757.0
light,smartphone,1529418673240164096,791.0
light,smartphone,1529418673442831104,769.0
light,smartphone,1529418673645529088,764.0
light,smartphone,1529418673848592128,796.0
light,smartphone,1529418674050955008,775.0
light,smartphone,1529418674253652224,743.0
light,smartphone,1529418674456503040,736.0
light,smartphone,1529418674659070976,739.0
light,smartphone,1529418674861737984,815.0
light,smartphone,1529418675064435968,803.0
light,smartphone,1529418675267133952,730.0
light,smartphone,1529418675469800960,756.0
light,smartphone,1529418675672529152,732.0
light,smartphone,1529418675875196928,774.0
light,smartphone,1529418676077925120,765.0
light,smartphone,1529418676280592128,670.0
light,smartphone,1529418676483259136,684.0
light,smartphone,1529418676686232064,844.0
light,smartphone,1529418676888655104,924.0
light,smartphone,1529418677091352064,928.0
light,smartphone,1529418677294142208,724.0
light,smartphone,1529418677496718080,588.0
light,smartphone,1529418677699415040,426.0
light,smartphone,1529418677902142976,504.0
light,smartphone,1529418678104840960,573.0
light,smartphone,1529418678307508992,430.0
light,smartphone,1529418678510237184,294.0
light,smartphone,1529418678712965120,389.0
light,smartphone,1529418678915938048,300.0
light,smartphone,1529418679118330112,344.0
light,smartphone,1529418679320997120,384.0
light,smartphone,1529418679523848192,358.0
light,smartphone,1529418679726393088,437.0
light,smartphone,1529418679929091072,618.0
light,smartphone,1529418680131819008,832.0
light,smartphone,1529418680334456064,816.0
light,smartphone,1529418680537184000,734.0
light,smartphone,1529418680739881984,762.0
light,smartphone,1529418680942579200,875.0
light,smartphone,1529418681145673984,933.0
light,smartphone,1529418681347975168,958.0
light,smartphone,1529418681550673152,974.0
light,smartphone,1529418681753583872,1049.0
light,smartphone,1529418681956343040,1114.0
light,smartphone,1529418682158796032,1056.0
light,smartphone,1529418682361494016,1066.0
light,smartphone,1529418682564192256,1137.0
light,smartphone,1529418682766890240,1163.0
light,smartphone,1529418682969618176,1177.0
light,smartphone,1529418683172285184,1185.0
light,smartphone,1529418683375441152,1017.0
light,smartphone,1529418683577772032,797.0
light,smartphone,1529418683780439040,1025.0
light,smartphone,1529418683983259136,1172.0
light,smartphone,1529418684185864960,1175.0
light,smartphone,1529418684388562944,1048.0
light,smartphone,1529418684591249920,1043.0
light,smartphone,1529418684793947904,1045.0
light,smartphone,1529418684996676096,1088.0
light,smartphone,1529418685199343104,1096.0
light,smartphone,1529418685402072064,1089.0
light,smartphone,1529418685605135104,1093.0
light,smartphone,1529418685807496960,1090.0
light,smartphone,1529418686010164992,1066.0
light,smartphone,1529418686213015040,1070.0
light,smartphone,1529418686415591168,1076.0
light,smartphone,1529418686618288128,1041.0
light,smartphone,1529418686821017088,1036.0
light,smartphone,1529418687023684096,1034.0
light,smartphone,1529418687226382080,1132.0
light,smartphone,1529418687429110016,1120.0
light,smartphone,1529418687631808000,1058.0
light,smartphone,1529418687834841088,1094.0
light,smartphone,1529418688037203200,1114.0
light,smartphone,1529418688239901184,1066.0
light,smartphone,1529418688442721024,1041.0
light,smartphone,1529418688645266176,1038.0
light,smartphone,1529418688847964160,1059.0
light,smartphone,1529418689050723072,1088.0
light,smartphone,1529418689253390080,1099.0
light,smartphone,1529418689456057088,1090.0
light,smartphone,1529418689861514240,1081.0
light,smartphone,1529418690064608256,1070.0
light,smartphone,1529418690266908928,1064.0
light,smartphone,1529418690469607168,1052.0
light,smartphone,1529418690672456960,1035.0
light,smartphone,1529418690874972160,1043.0
light,smartphone,1529418691077699840,1058.0
light,smartphone,1529418691280459008,1045.0
light,smartphone,1529418691483096064,1061.0
light,smartphone,1529418691685793024,1095.0
light,smartphone,1529418691888521984,1073.0
light,smartphone,1529418692091188992,1093.0
light,smartphone,1529418692294283008,1104.0
light,smartphone,1529418692496583936,1088.0
light,smartphone,1529418692699312896,1025.0
light,smartphone,1529418692902131968,1027.0
light,smartphone,1529418693104708096,1040.0
