_id,statusId,sensorName,accuracy,value,timestamp
5595,4,"AK09911 Magnetometer",3,"[6.2210083,40.859985,21.833801]",1528171726824
5613,4,"AK09911 Magnetometer",3,"[6.222534,39.465332,22.566223]",1528171726844
5633,4,"AK09911 Magnetometer",3,"[5.4977417,38.764954,22.576904]",1528171726864
5651,4,"AK09911 Magnetometer",3,"[5.505371,40.15808,22.557068]",1528171726884
5669,4,"AK09911 Magnetometer",3,"[3.363037,38.746643,24.72229]",1528171726905
5687,4,"AK09911 Magnetometer",3,"[3.3676147,38.04779,25.445557]",1528171726924
5705,4,"AK09911 Magnetometer",3,"[3.3752441,38.04474,26.159668]",1528171726944
5723,4,"AK09911 Magnetometer",3,"[4.092407,37.35199,26.168823]",1528171726964
5741,4,"AK09911 Magnetometer",3,"[4.092407,37.35199,26.168823]",1528171726984
5759,4,"AK09911 Magnetometer",3,"[4.0664673,34.568787,25.491333]",1528171727004
5779,4,"AK09911 Magnetometer",3,"[7.118225,32.717896,26.88446]",1528171727024
5797,4,"AK09911 Magnetometer",3,"[4.949951,31.312561,26.905823]",1528171727044
5815,4,"AK09911 Magnetometer",3,"[4.246521,31.304932,28.335571]",1528171727064
5833,4,"AK09911 Magnetometer",3,"[4.962158,30.612183,28.3432]",1528171727084
5851,4,"AK09911 Magnetometer",3,"[3.5217285,30.604553,28.344727]",1528171727104
5869,4,"AK09911 Magnetometer",3,"[2.8244019,31.81305,28.198242]",1528171727124
5887,4,"AK09911 Magnetometer",3,"[1.3671875,31.809998,26.771545]",1528171727144
5905,4,"AK09911 Magnetometer",3,"[-0.06561279,30.404663,28.22113]",1528171727164
5925,4,"AK09911 Magnetometer",3,"[-0.7675171,30.397034,29.650879]",1528171727185
5943,4,"AK09911 Magnetometer",3,"[0.6500244,31.108093,27.496338]",1528171727205
5961,4,"AK09911 Magnetometer",3,"[0.65460205,30.40924,28.219604]",1528171727224
5979,4,"AK09911 Magnetometer",3,"[-0.047302246,30.400085,29.649353]",1528171727244
5997,4,"AK09911 Magnetometer",3,"[-1.5014648,29.698181,28.945923]",1528171727264
6015,4,"AK09911 Magnetometer",3,"[-0.7720947,29.699707,29.660034]",1528171727284
6033,4,"AK09911 Magnetometer",3,"[-2.937317,28.993225,29.672241]",1528171727304
6051,4,"AK09911 Magnetometer",3,"[0.66833496,28.312683,30.39093]",1528171727324
6071,4,"AK09911 Magnetometer",3,"[-1.5258789,32.862854,31.282043]",1528171727344
6089,4,"AK09911 Magnetometer",3,"[-2.2628784,32.862854,29.855347]",1528171727364
6107,4,"AK09911 Magnetometer",3,"[-1.5213013,33.558655,31.272888]",1528171727384
6125,4,"AK09911 Magnetometer",3,"[-0.10223389,34.269714,29.118347]",1528171727404
6143,4,"AK09911 Magnetometer",3,"[-0.06866455,37.05139,30.509949]",1528171727424
6161,4,"AK09911 Magnetometer",3,"[1.5213013,35.250854,29.67987]",1528171727444
6179,4,"AK09911 Magnetometer",3,"[3.2974243,33.110046,29.40979]",1528171727464
6197,4,"AK09911 Magnetometer",3,"[3.3050537,34.503174,29.39148]",1528171727484
6215,4,"AK09911 Magnetometer",3,"[3.302002,35.202026,28.666687]",1528171727504
6235,4,"AK09911 Magnetometer",3,"[2.5939941,35.891724,29.373169]",1528171727524
6253,4,"AK09911 Magnetometer",3,"[3.2745361,36.60431,25.791931]",1528171727544
6271,4,"AK09911 Magnetometer",3,"[3.288269,37.29706,26.496887]",1528171727564
6289,4,"AK09911 Magnetometer",3,"[3.288269,40.08789,25.030518]",1528171727584
6307,4,"AK09911 Magnetometer",3,"[4.736328,38.697815,26.475525]",1528171727604
6325,4,"AK09911 Magnetometer",3,"[3.2791138,40.090942,24.316406]",1528171727624
6343,4,"AK09911 Magnetometer",3,"[1.1306763,40.77301,25.022888]",1528171727643
6361,4,"AK09911 Magnetometer",3,"[1.512146,39.553833,22.654724]",1528171727663
6381,4,"AK09911 Magnetometer",3,"[1.5213013,40.94696,22.636414]",1528171727684
6399,4,"AK09911 Magnetometer",3,"[2.9388428,41.65802,20.481873]",1528171727704
6417,4,"AK09911 Magnetometer",3,"[2.2323608,42.347717,21.188354]",1528171727724
6435,4,"AK09911 Magnetometer",3,"[2.9083252,42.362976,17.614746]",1528171727744
6453,4,"AK09911 Magnetometer",3,"[4.35791,43.763733,17.59491]",1528171727764
6471,4,"AK09911 Magnetometer",3,"[6.9992065,38.8443,19.978333]",1528171727783
6489,4,"AK09911 Magnetometer",3,"[5.567932,38.83362,20.695496]",1528171727804
6507,4,"AK09911 Magnetometer",3,"[7.7026367,38.85193,18.548584]",1528171727824
6527,4,"AK09911 Magnetometer",3,"[4.8339844,40.927124,18.52417]",1528171727844
6545,4,"AK09911 Magnetometer",3,"[6.994629,39.54315,19.255066]",1528171727864
6563,4,"AK09911 Magnetometer",3,"[6.274414,42.329407,17.790222]",1528171727883
6581,4,"AK09911 Magnetometer",3,"[6.260681,41.63513,17.085266]",1528171727904
6599,4,"AK09911 Magnetometer",3,"[6.9992065,43.029785,17.779541]",1528171727924
6617,4,"AK09911 Magnetometer",3,"[5.5358887,43.725586,15.629578]",1528171727944
6635,4,"AK09911 Magnetometer",3,"[6.9732666,43.037415,15.637207]",1528171727964
6653,4,"AK09911 Magnetometer",3,"[1.58844,43.722534,16.471863]",1528171727983
6673,4,"AK09911 Magnetometer",3,"[0.8682251,43.717957,16.473389]",1528171728004
6691,4,"AK09911 Magnetometer",3,"[2.3040771,44.42444,15.748596]",1528171728024
6709,4,"AK09911 Magnetometer",3,"[2.2735596,43.73474,13.613892]",1528171728043
6727,4,"AK09911 Magnetometer",3,"[2.9800415,44.439697,12.174988]",1528171728064
6745,4,"AK09911 Magnetometer",3,"[3.7261963,44.436646,14.317322]",1528171728083
6763,4,"AK09911 Magnetometer",3,"[3.7094116,44.441223,12.889099]",1528171728104
6781,4,"AK09911 Magnetometer",3,"[5.142212,47.9187,13.244629]",1528171728124
6799,4,"AK09911 Magnetometer",3,"[4.386902,47.924805,10.388184]",1528171728144
6819,4,"AK09911 Magnetometer",3,"[5.1254272,47.92328,11.81488]",1528171728164
6837,4,"AK09911 Magnetometer",3,"[3.692627,46.517944,13.264465]",1528171728184
6855,4,"AK09911 Magnetometer",3,"[3.692627,46.517944,13.264465]",1528171728204
6873,4,"AK09911 Magnetometer",3,"[3.6712646,47.221375,11.112976]",1528171728223
6891,4,"AK09911 Magnetometer",3,"[2.2445679,46.513367,12.55188]",1528171728244
6909,4,"AK09911 Magnetometer",3,"[2.2262573,47.914124,10.389709]",1528171728263
6927,4,"AK09911 Magnetometer",3,"[2.2354126,46.51642,11.837769]",1528171728283
6945,4,"AK09911 Magnetometer",3,"[2.0721436,47.651672,12.187195]",1528171728304
6963,4,"AK09911 Magnetometer",3,"[2.0721436,46.255493,12.921143]",1528171728323
6983,4,"AK09911 Magnetometer",3,"[1.3824463,48.336792,14.321899]",1528171728344
7001,4,"AK09911 Magnetometer",3,"[0.67596436,47.631836,15.760803]",1528171728364
7019,4,"AK09911 Magnetometer",3,"[1.3748169,45.54901,15.074158]",1528171728383
7037,4,"AK09911 Magnetometer",3,"[-0.048828125,46.931458,15.771484]",1528171728403
7055,4,"AK09911 Magnetometer",3,"[0.6851196,46.23413,17.208862]",1528171728423
7073,4,"AK09911 Magnetometer",3,"[-0.018310547,44.830322,19.371033]",1528171728443
7091,4,"AK09911 Magnetometer",3,"[-3.7002563,46.324158,20.135498]",1528171728463
7109,4,"AK09911 Magnetometer",3,"[-2.9846191,45.63141,20.144653]",1528171728483
7129,4,"AK09911 Magnetometer",3,"[-3.678894,44.226074,23.020935]",1528171728504
7147,4,"AK09911 Magnetometer",3,"[-6.5719604,44.91272,21.586609]",1528171728523
7165,4,"AK09911 Magnetometer",3,"[-5.834961,44.911194,23.014832]",1528171728543
7183,4,"AK09911 Magnetometer",3,"[-4.4067383,42.82837,23.040771]",1528171728563
7201,4,"AK09911 Magnetometer",3,"[-7.98645,43.502808,24.464417]",1528171728583
7219,4,"AK09911 Magnetometer",3,"[-7.2525024,41.4093,26.635742]",1528171728603
7237,4,"AK09911 Magnetometer",3,"[-5.293274,40.829468,22.227478]",1528171728624
7255,4,"AK09911 Magnetometer",3,"[-4.5562744,40.82794,23.6557]",1528171728644
7275,4,"AK09911 Magnetometer",3,"[-3.831482,40.13214,24.378967]",1528171728664
7293,4,"AK09911 Magnetometer",3,"[-5.2764893,38.034058,25.123596]",1528171728683
7311,4,"AK09911 Magnetometer",3,"[-7.423401,37.321472,26.564026]",1528171728704
7329,4,"AK09911 Magnetometer",3,"[-5.987549,36.631775,26.571655]",1528171728724
7347,4,"AK09911 Magnetometer",3,"[-8.148193,36.621094,26.574707]",1528171728743
7365,4,"AK09911 Magnetometer",3,"[-6.7337036,33.84552,25.89569]",1528171728763
7383,4,"AK09911 Magnetometer",3,"[-8.51593,34.95941,22.787476]",1528171728783
7401,4,"AK09911 Magnetometer",3,"[-9.95636,34.951782,22.789001]",1528171728803
7421,4,"AK09911 Magnetometer",3,"[-12.117004,33.546448,23.526001]",1528171728824
7439,4,"AK09911 Magnetometer",3,"[-12.130737,32.852173,22.821045]",1528171728844
7457,4,"AK09911 Magnetometer",3,"[-10.681152,30.065918,24.998474]",1528171728863
7475,4,"AK09911 Magnetometer",3,"[-13.552856,30.049133,25.717163]",1528171728883
7493,4,"AK09911 Magnetometer",3,"[-12.850952,30.058289,24.287415]",1528171728903
7511,4,"AK09911 Magnetometer",3,"[-12.117004,29.360962,25.724792]",1528171728923
7529,4,"AK09911 Magnetometer",3,"[-10.475159,30.386353,28.155518]",1528171728944
7547,4,"AK09911 Magnetometer",3,"[-11.209106,29.689026,27.452087]",1528171728963
7565,4,"AK09911 Magnetometer",3,"[-9.056091,28.308105,27.468872]",1528171728983
7585,4,"AK09911 Magnetometer",3,"[-10.479736,28.295898,28.89862]",1528171729003
7603,4,"AK09911 Magnetometer",3,"[-10.487366,28.297424,28.18451]",1528171729023
7621,4,"AK09911 Magnetometer",3,"[-9.750366,29.692078,28.878784]",1528171729043
7639,4,"AK09911 Magnetometer",3,"[-8.293152,31.089783,29.57306]",1528171729063
7657,4,"AK09911 Magnetometer",3,"[-9.719849,31.776428,30.279541]",1528171729083
7675,4,"AK09911 Magnetometer",3,"[-8.309937,31.09436,28.144836]",1528171729103
7693,4,"AK09911 Magnetometer",3,"[-12.338257,32.55768,30.062866]",1528171729123
7711,4,"AK09911 Magnetometer",3,"[-10.15625,33.26111,31.478882]",1528171729143
7731,4,"AK09911 Magnetometer",3,"[-8.732605,36.062622,28.582764]",1528171729164
7749,4,"AK09911 Magnetometer",3,"[-9.440613,35.35919,30.021667]",1528171729183
7767,4,"AK09911 Magnetometer",3,"[-9.436035,37.449646,29.28009]",1528171729203
7785,4,"AK09911 Magnetometer",3,"[-9.405518,39.533997,30.679321]",1528171729223
7803,4,"AK09911 Magnetometer",3,"[-8.71582,38.848877,28.546143]",1528171729243
7821,4,"AK09911 Magnetometer",3,"[-4.901123,40.08484,26.361084]",1528171729263
7839,4,"AK09911 Magnetometer",3,"[-6.3415527,41.471863,25.630188]",1528171729282
7857,4,"AK09911 Magnetometer",3,"[-6.3720703,42.178345,22.763062]",1528171729303
7877,4,"AK09911 Magnetometer",3,"[-5.630493,42.874146,24.182129]",1528171729323
7895,4,"AK09911 Magnetometer",3,"[-6.3430786,45.65735,23.431396]",1528171729343
7913,4,"AK09911 Magnetometer",3,"[-6.3552856,46.359253,21.992493]",1528171729363
7931,4,"AK09911 Magnetometer",3,"[-7.1105957,46.365356,19.136047]",1528171729383
7949,4,"AK09911 Magnetometer",3,"[-7.1151733,47.06421,18.41278]",1528171729403
7967,4,"AK09911 Magnetometer",3,"[-4.9331665,49.162292,19.096375]",1528171729423
7985,4,"AK09911 Magnetometer",3,"[-3.5095215,49.1745,17.6651]",1528171729443
8003,4,"AK09911 Magnetometer",3,"[-9.780884,43.380737,17.982483]",1528171729463
8023,4,"AK09911 Magnetometer",3,"[-10.484314,44.76776,18.678284]",1528171729483
8041,4,"AK09911 Magnetometer",3,"[-8.332825,44.781494,17.96112]",1528171729503
8059,4,"AK09911 Magnetometer",3,"[-9.764099,47.561646,17.211914]",1528171729522
8077,4,"AK09911 Magnetometer",3,"[-7.624817,46.881104,15.789795]",1528171729543
8095,4,"AK09911 Magnetometer",3,"[-6.19812,46.194458,15.083313]",1528171729563
8113,4,"AK09911 Magnetometer",3,"[-9.765625,42.791748,16.61377]",1528171729583
8131,4,"AK09911 Magnetometer",3,"[-8.332825,42.800903,15.898132]",1528171729603
8149,4,"AK09911 Magnetometer",3,"[-9.031677,44.883728,16.584778]",1528171729623
8169,4,"AK09911 Magnetometer",3,"[-8.332825,44.195557,15.16571]",1528171729644
8187,4,"AK09911 Magnetometer",3,"[-9.062195,44.195557,14.451599]",1528171729663
8205,4,"AK09911 Magnetometer",3,"[-6.915283,44.906616,13.011169]",1528171729682
8223,4,"AK09911 Magnetometer",3,"[-7.626343,46.29669,12.992859]",1528171729702
8241,4,"AK09911 Magnetometer",3,"[-8.360291,46.99402,11.555481]",1528171729723
8259,4,"AK09911 Magnetometer",3,"[-6.1950684,46.305847,12.277222]",1528171729743
8277,4,"AK09911 Magnetometer",3,"[-6.1904907,45.606995,13.000488]",1528171729762
8295,4,"AK09911 Magnetometer",3,"[-6.915283,47.69745,11.5448]",1528171729783
8313,4,"AK09911 Magnetometer",3,"[-4.5898438,44.743347,15.821838]",1528171729802
8333,4,"AK09911 Magnetometer",3,"[-5.996704,47.517395,17.214966]",1528171729823
8351,4,"AK09911 Magnetometer",3,"[-5.2978516,45.43457,16.52832]",1528171729843
8408,4,"AK09911 Magnetometer",3,"[-4.5944214,44.047546,15.830994]",1528171729863
8426,4,"AK09911 Magnetometer",3,"[-5.293274,44.735718,17.251587]",1528171729882
8444,4,"AK09911 Magnetometer",3,"[-5.154419,47.60437,18.739319]",1528171729903
8501,4,"AK09911 Magnetometer",3,"[-5.8914185,46.209717,18.045044]",1528171729923
8519,4,"AK09911 Magnetometer",3,"[-6.5948486,46.202087,19.474792]",1528171729942
8616,4,"AK09911 Magnetometer",3,"[-7.3242188,46.20056,18.760681]",1528171729963
8675,4,"AK09911 Magnetometer",3,"[-7.322693,44.80591,19.494629]",1528171729983
8693,4,"AK09911 Magnetometer",3,"[-7.3150635,44.802856,20.20874]",1528171730003
8750,4,"AK09911 Magnetometer",3,"[-10.160828,44.778442,23.069763]",1528171730022
8807,4,"AK09911 Magnetometer",3,"[-10.177612,43.388367,22.373962]",1528171730042
8864,4,"AK09911 Magnetometer",3,"[-11.584473,44.766235,24.501038]",1528171730063
8921,4,"AK09911 Magnetometer",3,"[-11.592102,43.373108,24.519348]",1528171730082
8939,4,"AK09911 Magnetometer",3,"[-13.053894,39.883423,24.568176]",1528171730103
8996,4,"AK09911 Magnetometer",3,"[-12.356567,42.92755,21.266174]",1528171730122
9016,4,"AK09911 Magnetometer",3,"[-15.254211,41.522217,20.573425]",1528171730143
9034,4,"AK09911 Magnetometer",3,"[-13.063049,40.826416,23.439026]",1528171730162
9091,4,"AK09911 Magnetometer",3,"[-14.498901,40.119934,24.163818]",1528171730182
9148,4,"AK09911 Magnetometer",3,"[-15.943909,38.02185,24.908447]",1528171730202
9166,4,"AK09911 Magnetometer",3,"[-13.145447,39.733887,20.606995]",1528171730223
9262,4,"AK09911 Magnetometer",3,"[-15.301514,39.022827,21.333313]",1528171730242
9319,4,"AK09911 Magnetometer",3,"[-16.035461,35.534668,22.096252]",1528171730263
9376,4,"AK09911 Magnetometer",3,"[-16.716003,36.21826,24.945068]",1528171730283
9435,4,"AK09911 Magnetometer",3,"[-16.012573,34.831238,24.247742]",1528171730303
9453,4,"AK09911 Magnetometer",3,"[-16.737366,32.736206,24.99237]",1528171730323
9510,4,"AK09911 Magnetometer",3,"[-18.888855,31.32782,26.441956]",1528171730342
9567,4,"AK09911 Magnetometer",3,"[-16.744995,29.948425,25.743103]",1528171730362
9624,4,"AK09911 Magnetometer",3,"[-19.604492,30.62439,27.166748]",1528171730383
9642,4,"AK09911 Magnetometer",3,"[-18.89801,28.538513,27.194214]",1528171730402
9699,4,"AK09911 Magnetometer",3,"[-18.173218,27.844238,27.915955]",1528171730423
9756,4,"AK09911 Magnetometer",3,"[-18.90564,27.146912,27.212524]",1528171730443
9774,4,"AK09911 Magnetometer",3,"[-14.730835,30.488586,26.148987]",1528171730462
9833,4,"AK09911 Magnetometer",3,"[-14.73999,30.491638,25.43335]",1528171730482
9851,4,"AK09911 Magnetometer",3,"[-15.441895,29.08783,27.597046]",1528171730502
9908,4,"AK09911 Magnetometer",3,"[-16.183472,26.997375,26.911926]",1528171730522
9926,4,"AK09911 Magnetometer",3,"[-18.42804,28.070068,29.582214]",1528171730543
9983,4,"AK09911 Magnetometer",3,"[-18.42804,29.464722,28.848267]",1528171730562
10040,4,"AK09911 Magnetometer",3,"[-19.152832,28.764343,28.858948]",1528171730583
10097,4,"AK09911 Magnetometer",3,"[-19.136047,30.154419,29.554749]",1528171730602
10154,4,"AK09911 Magnetometer",3,"[-19.13147,30.851746,29.545593]",1528171730623
10213,4,"AK09911 Magnetometer",3,"[-18.441772,28.770447,28.14331]",1528171730642
10270,4,"AK09911 Magnetometer",3,"[-18.44635,29.4693,27.420044]",1528171730662
10327,4,"AK09911 Magnetometer",3,"[-19.126892,32.943726,28.80249]",1528171730682
10384,4,"AK09911 Magnetometer",3,"[-16.984558,34.353638,26.638794]",1528171730702
10441,4,"AK09911 Magnetometer",3,"[-16.958618,34.347534,28.781128]",1528171730722
10498,4,"AK09911 Magnetometer",3,"[-14.802551,36.45172,27.322388]",1528171730742
10516,4,"AK09911 Magnetometer",3,"[-15.553284,35.758972,25.189209]",1528171730763
10573,4,"AK09911 Magnetometer",3,"[-16.264343,38.5437,24.438477]",1528171730782
10632,4,"AK09911 Magnetometer",3,"[-16.000366,40.071106,25.89264]",1528171730803
10689,4,"AK09911 Magnetometer",3,"[-13.127136,40.089417,25.175476]",1528171730822
10707,4,"AK09911 Magnetometer",3,"[-16.01715,42.866516,22.998047]",1528171730842
10764,4,"AK09911 Magnetometer",3,"[-18.318176,33.164978,26.031494]",1528171730862
10782,4,"AK09911 Magnetometer",3,"[-19.024658,32.460022,27.470398]",1528171730882
10839,4,"AK09911 Magnetometer",3,"[-19.050598,33.862305,24.594116]",1528171730902
10857,4,"AK09911 Magnetometer",3,"[-18.304443,35.253906,26.002502]",1528171730922
10914,4,"AK09911 Magnetometer",3,"[-18.33496,35.958862,23.136902]",1528171730942
10934,4,"AK09911 Magnetometer",3,"[-18.313599,36.65161,24.55597]",1528171730962
10991,4,"AK09911 Magnetometer",3,"[-19.047546,38.74359,22.384644]",1528171730982
11048,4,"AK09911 Magnetometer",3,"[-20.509338,36.650085,21.70105]",1528171731002
11105,4,"AK09911 Magnetometer",3,"[-19.064331,38.74817,20.95642]",1528171731022
11123,4,"AK09911 Magnetometer",3,"[-16.91742,39.460754,19.515991]",1528171731042
11180,4,"AK09911 Magnetometer",3,"[-19.064331,41.539,19.490051]",1528171731062
11237,4,"AK09911 Magnetometer",3,"[-19.798279,40.841675,18.786621]",1528171731082
11294,4,"AK09911 Magnetometer",3,"[-17.633057,41.549683,18.774414]",1528171731102
11353,4,"AK09911 Magnetometer",3,"[-19.090271,40.15045,18.08014]",1528171731122
11410,4,"AK09911 Magnetometer",3,"[-16.712952,38.674927,17.391968]",1528171731143
11467,4,"AK09911 Magnetometer",3,"[-18.148804,39.3631,17.384338]",1528171731163
11485,4,"AK09911 Magnetometer",3,"[-13.342285,30.05066,23.345947]",1528171731182
11542,4,"AK09911 Magnetometer",3,"[-14.782715,30.04303,23.348999]",1528171731202
11599,4,"AK09911 Magnetometer",3,"[-12.625122,29.35791,23.355103]",1528171731222
11617,4,"AK09911 Magnetometer",3,"[-14.053345,30.044556,24.061584]",1528171731241
11674,4,"AK09911 Magnetometer",3,"[-11.904907,29.362488,23.353577]",1528171731262
11731,4,"AK09911 Magnetometer",3,"[-11.923218,27.970886,22.659302]",1528171731282
11751,4,"AK09911 Magnetometer",3,"[-13.345337,29.354858,23.356628]",1528171731302
11769,4,"AK09911 Magnetometer",3,"[-12.638855,28.663635,22.650146]",1528171731322
11826,4,"AK09911 Magnetometer",3,"[-12.643433,29.362488,21.92688]",1528171731342
11844,4,"AK09911 Magnetometer",3,"[-13.3377075,29.351807,24.07074]",1528171731361
11901,4,"AK09911 Magnetometer",3,"[-14.070129,28.65448,23.365784]",1528171731381
11958,4,"AK09911 Magnetometer",3,"[-12.608337,29.353333,24.783325]",1528171731402
11976,4,"AK09911 Magnetometer",3,"[-12.625122,26.567078,24.821472]",1528171731422
12033,4,"AK09911 Magnetometer",3,"[-12.5946045,27.256775,26.95465]",1528171731441
12053,4,"AK09911 Magnetometer",3,"[-14.520264,29.188538,24.685669]",1528171731462
12110,4,"AK09911 Magnetometer",3,"[-15.94696,29.875183,25.39215]",1528171731482
12167,4,"AK09911 Magnetometer",3,"[-15.103149,32.5943,21.076965]",1528171731502
12185,4,"AK09911 Magnetometer",3,"[-14.385986,30.505371,21.818542]",1528171731522
12242,4,"AK09911 Magnetometer",3,"[-15.821838,29.800415,22.54486]",1528171731542
12299,4,"AK09911 Magnetometer",3,"[-15.110779,27.015686,23.295593]",1528171731562
12356,4,"AK09911 Magnetometer",3,"[-16.525269,27.000427,25.440979]",1528171731582
12413,4,"AK09911 Magnetometer",3,"[-15.800476,26.306152,26.16272]",1528171731602
12472,4,"AK09911 Magnetometer",3,"[-17.240906,23.50769,27.630615]",1528171731622
12529,4,"AK09911 Magnetometer",3,"[-16.493225,23.504639,29.77295]",1528171731642
12586,4,"AK09911 Magnetometer",3,"[-15.77301,23.50769,29.77295]",1528171731662
12604,4,"AK09911 Magnetometer",3,"[-15.768433,21.414185,31.228638]",1528171731681
12661,4,"AK09911 Magnetometer",3,"[-17.947388,20.011902,30.535889]",1528171731702
12679,4,"AK09911 Magnetometer",3,"[-17.929077,18.61267,32.69806]",1528171731722
12736,4,"AK09911 Magnetometer",3,"[-17.955017,15.829468,32.02057]",1528171731742
12793,4,"AK09911 Magnetometer",3,"[-19.386292,14.424133,33.470154]",1528171731761
12813,4,"AK09911 Magnetometer",3,"[-20.085144,15.112305,34.890747]",1528171731782
12870,4,"AK09911 Magnetometer",3,"[-18.008423,15.705872,32.914734]",1528171731802
12888,4,"AK09911 Magnetometer",3,"[-16.9693,19.343567,30.734253]",1528171731822
12945,4,"AK09911 Magnetometer",3,"[-18.414307,18.640137,30.744934]",1528171731842
12963,4,"AK09911 Magnetometer",3,"[-17.677307,18.63861,32.173157]",1528171731861
13020,4,"AK09911 Magnetometer",3,"[-17.689514,17.944336,31.4682]",1528171731882
13038,4,"AK09911 Magnetometer",3,"[-17.72461,17.955017,28.61023]",1528171731901
13095,4,"AK09911 Magnetometer",3,"[-18.431091,17.250061,30.049133]",1528171731921
